"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.231142488E1,5.141807556E0,-1.072699310E1,4.362977142E0,1.267052231E1
3.232146788E1,4.868026886E0,-1.079285614E1,5.902974701E0,1.322983521E1
3.233151087E1,4.441863098E0,-1.075258987E1,7.203769684E0,1.368366305E1
3.234155388E1,4.304748230E0,-1.017853363E1,8.116122437E0,1.371148597E1
3.235159687E1,3.414100342E0,-9.952054596E0,6.672225037E0,1.245865397E1
3.236164087E1,1.878294067E0,-1.050530411E1,2.602338409E0,1.098460596E1
3.237168388E1,1.766626282E0,-1.213167206E1,-9.436376953E-1,1.229588905E1
3.238172687E1,1.782493286E0,-1.542227921E1,-4.762945404E0,1.623913874E1
3.239176988E1,4.200265503E-1,-1.995739838E1,-9.603728943E0,2.215187987E1
3.240181288E1,-1.613943787E0,-2.274669800E1,-9.527088318E0,2.471401417E1
3.241185588E1,-2.885699158E0,-2.082125198E1,-4.998405762E0,2.160638456E1
3.242189988E1,-2.092648315E0,-1.364307907E1,1.008153534E0,1.383940595E1
3.243194288E1,-1.319655762E0,-8.306077423E0,2.868634644E0,8.886027133E0
3.244198588E1,2.619552612E-1,-6.613846436E0,2.436632996E0,7.053280484E0
3.245202888E1,5.758525085E-1,-6.575226746E0,2.493664398E0,7.055747657E0
3.246207187E1,-3.400927734E-1,-6.578819275E0,3.066822510E0,7.266493408E0
3.247211488E1,-1.252595215E0,-7.643555145E0,3.119512939E0,8.350107245E0
3.248215888E1,-2.124532013E0,-9.340875549E0,3.404520264E0,1.016643254E1
3.249220188E1,-3.824097748E0,-1.154414383E1,3.021766205E0,1.253084400E1
3.250224488E1,-5.018164673E0,-1.352707031E1,1.930086365E0,1.455640207E1
3.251228787E1,-3.507356415E0,-1.417986282E1,1.459914093E0,1.467996621E1
3.252233088E1,-6.340814209E-1,-1.392763733E1,-1.466949463E-2,1.394207144E1
3.253237388E1,9.418414307E-1,-1.290601181E1,-1.362766113E0,1.301189216E1
3.254241787E1,1.061742096E0,-1.157872192E1,-1.169218597E0,1.168593898E1
3.255246088E1,3.068618774E-1,-1.009351044E1,4.962181091E-1,1.011035853E1
3.256250388E1,-3.787124634E-2,-8.825646973E0,2.064057770E0,9.063874072E0
3.257254688E1,-3.124003601E-1,-7.723189545E0,2.763852539E0,8.208783807E0
3.258258988E1,-7.942483521E-1,-6.717131653E0,2.421364746E0,7.184267208E0
3.259263288E1,-9.722282410E-1,-5.915698242E0,1.674717407E0,6.224579652E0
3.260267688E1,-9.175918579E-1,-5.650749207E0,9.945318604E-1,5.810510738E0
3.261271988E1,-7.099736023E-1,-6.053112488E0,5.218148804E-1,6.116904779E0
3.262276288E1,-4.141886902E-1,-6.659351807E0,5.155279541E-1,6.692106382E0
3.263280588E1,1.287322998E-2,-7.215744781E0,1.072819061E0,7.295072255E0
3.264284887E1,6.373745728E-1,-7.791148224E0,1.458417206E0,7.952057453E0
3.265289188E1,9.523196411E-1,-8.352031860E0,1.268611908E0,8.501336664E0
3.266293588E1,9.301657104E-1,-8.779393158E0,1.130898285E0,8.900667582E0
3.267297887E1,9.214837646E-1,-8.995094604E0,1.102158051E0,9.109094996E0
3.268302188E1,1.123862915E0,-9.101074219E0,1.042432251E0,9.229262418E0
3.269306487E1,1.438957672E0,-8.957223358E0,9.692344666E-1,9.123697985E0
3.270310788E1,1.726659393E0,-8.749006348E0,7.644602966E-1,8.950467266E0
3.271315088E1,1.860481110E0,-8.697064362E0,6.144721985E-1,8.915037552E0
3.272319487E1,1.866468658E0,-8.613987122E0,6.480024719E-1,8.837668617E0
3.273323788E1,1.658700714E0,-8.643326111E0,8.162525940E-1,8.838814548E0
3.274328088E1,1.624721375E0,-8.808283081E0,9.918374634E-1,9.011620938E0
3.275332388E1,1.496288452E0,-8.821306000E0,1.462309113E0,9.066017131E0
3.276336688E1,1.306483154E0,-8.835975494E0,1.860181732E0,9.123685508E0
3.277340988E1,1.241518250E0,-8.924142151E0,2.212249603E0,9.277700631E0
3.278345388E1,1.144669647E0,-9.038055267E0,2.380948792E0,9.416242816E0
3.279349688E1,1.020577698E0,-9.066945190E0,2.246228943E0,9.396628033E0
3.280353988E1,1.096918945E0,-9.151519318E0,1.834285583E0,9.397773172E0
3.281358288E1,1.230590973E0,-9.325158234E0,1.410816193E0,9.511221402E0
3.282362587E1,1.280886383E0,-9.243428192E0,1.109043732E0,9.397425853E0
3.283366888E1,1.410666504E0,-8.988208923E0,1.015937347E0,9.154780627E0
3.284371288E1,1.575324097E0,-8.633895721E0,1.093925171E0,8.844346987E0
3.285375587E1,1.357227631E0,-8.639434204E0,1.193019104E0,8.826391380E0
3.286379888E1,1.128203888E0,-9.163494415E0,1.765129395E0,9.399901898E0
3.287384187E1,9.925859070E-1,-9.964628448E0,2.744842072E0,1.038331377E1
3.288388488E1,8.524772644E-1,-1.057356216E1,3.908671875E0,1.130507188E1
3.289392788E1,3.594026184E-1,-1.082758392E1,4.668042755E0,1.179645570E1
3.290397187E1,3.616479492E-1,-1.070798264E1,4.575684814E0,1.165026064E1
3.291401488E1,1.141526184E0,-1.050680099E1,4.102668457E0,1.133701185E1
3.292405788E1,1.722168732E0,-9.928104401E0,3.443888397E0,1.064863791E1
3.293410088E1,1.699416046E0,-9.148675232E0,2.417323151E0,9.614037893E0
3.294414388E1,1.599274292E0,-8.713530121E0,1.228345642E0,8.943831307E0
3.295418687E1,1.443897400E0,-8.759334869E0,2.695893860E-1,8.881636420E0
3.296423088E1,1.092128906E0,-9.218280487E0,-5.077441406E-1,9.296625452E0
3.297427388E1,7.557783508E-1,-9.861642609E0,-5.932164001E-1,9.908334954E0
3.298431687E1,5.049000549E-1,-1.061727127E1,6.990463257E-2,1.062949952E1
3.299435988E1,2.603086853E-1,-1.177616135E1,4.876858521E-1,1.178912949E1
3.300440287E1,-5.908213806E-1,-1.320284454E1,3.433859253E-1,1.322051768E1
3.301444688E1,-2.311193848E0,-1.493279709E1,4.478686523E-1,1.511722965E1
3.302448988E1,-4.149071960E0,-1.660017975E1,8.692424011E-1,1.713290250E1
3.303453287E1,-4.634961548E0,-1.765413803E1,5.014572144E-2,1.825250593E1
3.304457588E1,-3.600762177E0,-1.730551300E1,-1.717678070E0,1.775941121E1
3.305461888E1,-2.098186798E0,-1.587523727E1,-3.146606598E0,1.631951836E1
3.306466188E1,6.047424316E-2,-1.396266449E1,-3.581302643E0,1.441476276E1
3.307470488E1,2.984194336E0,-1.169128784E1,-2.620450745E0,1.234740415E1
3.308474888E1,4.929548950E0,-9.480235748E0,-1.187181244E0,1.075103353E1
3.309479188E1,8.167465668E0,-8.076454926E0,6.849755859E-1,1.150677240E1
3.310483488E1,9.686207428E0,-7.672295380E0,1.556762695E-1,1.235762784E1
3.311487788E1,6.776558075E0,-6.919211426E0,-1.426084442E0,9.789328012E0
3.312492088E1,5.510790253E0,-6.725065155E0,9.505233765E-2,8.695075934E0
3.313496488E1,4.416865082E0,-8.063282318E0,8.836125183E-1,9.236124186E0
3.314500788E1,1.779200134E0,-9.154213715E0,6.411167908E-1,9.347524410E0
3.315505088E1,-6.750961304E-1,-9.122479706E0,1.766027527E0,9.316342844E0
3.316509387E1,-2.230062561E0,-8.873397675E0,2.170785828E0,9.403333261E0
3.317513688E1,-2.512076111E0,-8.487200775E0,1.711391144E0,9.015096396E0
3.318517987E1,-1.872605896E0,-8.405770111E0,1.196312256E0,8.694526267E0
3.319522387E1,-7.870632935E-1,-8.329428864E0,8.699908447E-1,8.411642996E0
3.320526688E1,6.930587769E-2,-7.874524841E0,8.190966797E-1,7.917314201E0
3.321530987E1,5.686674500E-1,-7.708819427E0,7.298822021E-1,7.764148869E0
3.322535288E1,6.015989685E-1,-7.734565887E0,5.800437927E-1,7.779581068E0
3.323539588E1,3.861968994E-1,-7.688162384E0,4.089495850E-1,7.708711219E0
3.324543888E1,-7.200027466E-2,-7.702382813E0,4.323010254E-1,7.714840841E0
3.325548288E1,-7.021897888E-1,-7.743996277E0,7.400610352E-1,7.810905144E0
3.326552542E1,-1.315165100E0,-7.722141724E0,1.292113037E0,7.939186869E0
3.327556842E1,-1.357377319E0,-7.653284912E0,1.794767761E0,7.977244791E0
3.328561142E1,-1.203946381E0,-7.248975677E0,2.146536255E0,7.655374135E0
3.329565442E1,-7.426057434E-1,-6.955436096E0,2.433489532E0,7.406174848E0
3.330569742E1,1.718426514E-1,-6.737489319E0,2.528392181E0,7.198337255E0
3.331574142E1,1.343156891E0,-6.429130554E0,2.887645111E0,7.174697513E0
3.332578442E1,2.614163818E0,-6.040388947E0,3.269351349E0,7.349068603E0
3.333582742E1,3.932921448E0,-5.744753723E0,3.522624664E0,7.802496458E0
3.334587042E1,4.868775330E0,-6.687343597E0,3.208727417E0,8.872512003E0
3.335591342E1,5.775739288E0,-7.367229767E0,3.461701355E0,9.980912535E0
3.336595642E1,6.670279083E0,-8.499774628E0,3.349584503E0,1.131187465E1
3.337600042E1,6.735992432E0,-1.048838928E1,2.503992920E0,1.271416078E1
3.338604342E1,6.394103394E0,-1.169263504E1,3.095113678E0,1.368144733E1
3.339608642E1,6.251749420E0,-1.226504471E1,4.515809326E0,1.448820991E1
3.340612942E1,6.008954315E0,-1.232866241E1,6.178551636E0,1.504253799E1
3.341617242E1,5.443879395E0,-1.169517975E1,7.862699432E0,1.510745162E1
3.342621642E1,4.726271667E0,-1.047626450E1,8.164322205E0,1.409772743E1
3.343625942E1,3.011737061E0,-1.016461258E1,4.777016144E0,1.162797455E1
3.344630242E1,1.140777740E0,-1.100481537E1,2.993774414E-3,1.106378525E1
3.345634542E1,6.626719666E-1,-1.282757492E1,-3.468886414E0,1.330484819E1
3.346638842E1,5.075944519E-1,-1.543021271E1,-4.984634399E0,1.622330720E1
3.347643142E1,-3.766168213E-1,-1.819705902E1,-5.712121582E0,1.907624518E1
3.348647542E1,-1.363065491E0,-2.028761169E1,-5.526806946E0,2.107108756E1
3.349651842E1,-1.593586121E0,-1.946073120E1,-3.842958527E0,1.990044989E1
3.350656142E1,-1.038989410E0,-1.458611801E1,-7.632627869E-1,1.464298152E1
3.351660442E1,-1.271755371E0,-9.631720734E0,1.979932709E0,9.915015862E0
3.352664742E1,4.667294312E-1,-7.322921906E0,2.694696350E0,7.816930984E0
3.353669042E1,1.441652069E0,-6.721472626E0,2.178120575E0,7.211155537E0
3.354673442E1,9.244775391E-1,-6.646927643E0,2.095642090E0,7.030506495E0
3.355677742E1,2.604583740E-1,-6.736142120E0,1.780697021E0,6.972397802E0
3.356682042E1,-7.198530579E-1,-7.711064758E0,2.004781036E0,7.999865945E0
3.357686342E1,-2.363584900E0,-9.408085785E0,2.394720154E0,9.991661340E0
3.358690642E1,-4.089346161E0,-1.151884644E1,2.011067963E0,1.238753283E1
3.359694942E1,-4.025728455E0,-1.310614563E1,2.514920197E0,1.393923837E1
3.360699342E1,-2.104773102E0,-1.370011047E1,1.225950623E0,1.391495784E1
3.361703642E1,-4.640350342E-2,-1.347288300E1,-6.903643799E-1,1.349063870E1
3.362707942E1,4.388873291E-1,-1.197988770E1,-7.851173401E-1,1.201360647E1
3.363712242E1,1.927990723E-1,-1.029693741E1,3.513194275E-1,1.030473274E1
3.364716542E1,1.122665405E-1,-9.067993011E0,1.802102509E0,9.246008570E0
3.365720842E1,1.416055298E-1,-8.063881073E0,2.632126465E0,8.483768020E0
3.366725242E1,-2.124082947E-1,-7.062762909E0,2.567161560E0,7.517849138E0
3.367729542E1,-5.411247253E-1,-6.208639069E0,2.042801971E0,6.558433879E0
3.368733842E1,-7.183561707E-1,-5.779331818E0,1.386117554E0,5.986487594E0
3.369738142E1,-6.400689697E-1,-6.146667938E0,6.679110718E-1,6.215892553E0
3.370742442E1,-5.261558533E-1,-6.843319244E0,4.679269409E-1,6.879448661E0
3.371746742E1,-1.169068909E-1,-7.510332184E0,6.825805664E-1,7.542192848E0
3.372751142E1,5.590873718E-1,-8.065677338E0,9.862989807E-1,8.144968710E0
3.373755442E1,9.672885132E-1,-8.444539490E0,1.109492798E0,8.571864939E0
3.374759742E1,1.168619843E0,-8.782985687E0,8.680448914E-1,8.902809211E0
3.375764042E1,1.138831787E0,-8.891210632E0,1.186732178E0,9.042062686E0
3.376768342E1,1.235530701E0,-8.797954559E0,9.172924805E-1,8.931515327E0
3.377772642E1,1.536854095E0,-8.613088989E0,6.358776855E-1,8.772203992E0
3.378777042E1,1.940265198E0,-8.481362915E0,5.357359314E-1,8.716946651E0
3.379781342E1,2.230811005E0,-8.641380157E0,3.707789612E-1,8.932381866E0
3.380785642E1,2.338886261E0,-8.854387207E0,3.896397400E-1,9.166372286E0
3.381789942E1,2.060016174E0,-8.944948883E0,5.885760498E-1,9.197945364E0
3.382794242E1,1.716480560E0,-8.950936432E0,7.497908020E-1,9.144821199E0
3.383798542E1,1.409918060E0,-8.906029816E0,1.011596375E0,9.073508871E0
3.384802942E1,1.149759064E0,-8.861721954E0,1.502874756E0,9.061495154E0
3.385807242E1,1.045126648E0,-8.932075653E0,2.038011932E0,9.221049714E0
3.386811542E1,9.108558655E-1,-9.001830597E0,2.370769958E0,9.353243432E0
3.387815842E1,7.337741089E-1,-9.100176086E0,2.442470856E0,9.450782673E0
3.388820142E1,8.158035278E-1,-9.056317291E0,2.287393341E0,9.376277863E0
3.389824542E1,1.123114471E0,-9.063801727E0,1.872755585E0,9.323148682E0
3.390828842E1,1.315314789E0,-8.997789001E0,1.578018494E0,9.229322959E0
3.391833142E1,1.441502380E0,-8.872499542E0,1.409319305E0,9.098645951E0
3.392837442E1,1.523232422E0,-8.660390625E0,1.359323273E0,8.897772898E0
3.393841742E1,1.470691681E0,-8.607101440E0,1.407972107E0,8.844631970E0
3.394846042E1,1.240021362E0,-9.042994995E0,1.603465576E0,9.267389779E0
3.395850342E1,1.171014862E0,-9.808652802E0,2.250719604E0,1.013147000E1
3.396854742E1,1.228195953E0,-1.038540344E1,3.210673370E0,1.093953808E1
3.397859042E1,1.242715759E0,-1.058104660E1,4.112996979E0,1.142014158E1
3.398863342E1,1.309327240E0,-1.080557968E1,4.439019012E0,1.175498957E1
3.399867642E1,1.962868195E0,-1.085662354E1,4.157454529E0,1.178997686E1
3.400871942E1,2.388433228E0,-1.052117111E1,3.303181000E0,1.128320254E1
3.401876342E1,2.140099640E0,-9.838590546E0,2.119741974E0,1.028937299E1
3.402880642E1,1.628014526E0,-9.199868774E0,1.011895752E0,9.397443790E0
3.403884942E1,1.227148132E0,-9.075477448E0,3.606001282E-1,9.165163168E0
3.404889242E1,9.018745422E-1,-9.387578430E0,-1.739382935E-1,9.432404837E0
3.405893542E1,6.108796692E-1,-9.817484436E0,-4.186793518E-1,9.845377952E0
3.406897842E1,7.301815796E-1,-1.044722488E1,8.397537231E-2,1.047304754E1
3.407902242E1,4.924758911E-1,-1.168829407E1,5.542973328E-1,1.171178877E1
3.408906542E1,-5.059478760E-1,-1.326691132E1,4.031117249E-1,1.328267361E1
3.409910842E1,-2.162552948E0,-1.502575378E1,3.430865479E-1,1.518445325E1
3.410915142E1,-3.930227051E0,-1.674447968E1,2.815644836E-1,1.720184766E1
3.411919442E1,-4.589755554E0,-1.764201324E1,-4.095483398E-1,1.823387554E1
3.412923742E1,-3.725602570E0,-1.721989105E1,-1.791175232E0,1.770912395E1
3.413928142E1,-1.958826599E0,-1.576446762E1,-3.022215271E0,1.617062850E1
3.414932442E1,-3.264710999E-1,-1.440155182E1,-4.123624878E0,1.498384331E1
3.415936742E1,1.421144714E0,-1.255783585E1,-4.280498657E0,1.334322158E1
3.416941042E1,3.381168823E0,-1.028690826E1,-3.095263367E0,1.126203532E1
3.417945342E1,5.489684143E0,-8.572074280E0,-8.399034119E-1,1.021383998E1
3.418949642E1,7.834707642E0,-7.525450745E0,1.598974915E0,1.098051791E1
3.419954042E1,7.595654755E0,-7.276368713E0,9.021739197E-1,1.055715069E1
3.420958342E1,5.307962036E0,-6.889573059E0,-6.325845337E-1,8.720139971E0
3.421962642E1,3.480113068E0,-6.880591736E0,1.631607056E-1,7.712350551E0
3.422966942E1,2.302661591E0,-7.624844055E0,1.389410706E0,8.085230941E0
3.423971242E1,5.596861267E-1,-7.668403473E0,1.106948090E0,7.768075338E0
3.424975542E1,-7.596702576E-1,-7.976313171E0,1.380429382E0,8.130452385E0
3.425979942E1,-2.064207458E0,-7.988437958E0,2.110311584E0,8.516425801E0
3.426984313E1,-2.076332245E0,-7.592062225E0,1.900597687E0,8.097088118E0
3.427988613E1,-1.482068024E0,-7.489675140E0,1.384321289E0,7.759388170E0
3.428992913E1,-5.926176453E-1,-7.426656189E0,7.321275330E-1,7.486149113E0
3.429997213E1,-9.819580078E-2,-7.620054016E0,3.748205566E-1,7.629898825E0
3.431001512E1,6.092330933E-2,-8.135282593E0,3.153941345E-1,8.141621950E0
3.432005913E1,4.665797424E-1,-8.046816559E0,2.888992310E-1,8.065507805E0
3.433010213E1,4.504133606E-1,-8.149053955E0,2.436932373E-1,8.165129451E0
3.434014512E1,5.897735596E-2,-8.192463684E0,2.049238586E-1,8.195238455E0
3.435018813E1,-5.364843750E-1,-8.335266724E0,5.806425476E-1,8.372671772E0
3.436023112E1,-8.141569519E-1,-8.261769562E0,8.601113892E-1,8.346225460E0
3.437027512E1,-8.120613098E-1,-7.900570679E0,1.259480896E0,8.041439719E0
3.438031813E1,-5.281018066E-1,-7.564968567E0,1.731898499E0,7.778631843E0
3.439036112E1,-1.082249451E-1,-7.228318634E0,2.143392792E0,7.540188033E0
3.440040413E1,6.640191650E-1,-6.909631348E0,2.491419067E0,7.375031917E0
3.441044713E1,1.695075073E0,-6.706354065E0,2.822380829E0,7.470896726E0
3.442049013E1,2.478695526E0,-6.425238647E0,3.253334656E0,7.616548403E0
3.443053413E1,3.351829834E0,-6.380332031E0,3.415447540E0,7.975505123E0
3.444057713E1,4.097579041E0,-7.316485291E0,3.108885040E0,8.943504749E0
3.445062013E1,4.779710541E0,-7.652835846E0,3.234773254E0,9.585159745E0
3.446066313E1,5.836662598E0,-8.277786255E0,3.469934235E0,1.070648491E1
3.447070612E1,6.308930511E0,-9.432634735E0,3.288212128E0,1.181480179E1
3.448074913E1,6.158942413E0,-1.072998688E1,3.286415863E0,1.280100462E1
3.449079313E1,6.113886108E0,-1.151989426E1,4.170028381E0,1.369221325E1
3.450083613E1,6.161786499E0,-1.168634811E1,5.393134918E0,1.426969689E1
3.451087913E1,5.964646454E0,-1.127186005E1,6.753356323E0,1.443051135E1
3.452092212E1,5.707630920E0,-1.027897476E1,7.878117371E0,1.415270667E1
3.453096513E1,5.290897522E0,-9.148525543E0,7.310497742E0,1.285038884E1
3.454100813E1,3.449127502E0,-8.901389465E0,3.942651215E0,1.032839356E1
3.455105212E1,1.850901031E0,-9.095835114E0,2.409988403E-2,9.282275144E0
3.456109513E1,1.200952606E0,-1.119956039E1,-3.206781464E0,1.171135720E1
3.457113813E1,8.437953186E-1,-1.474733276E1,-6.112089844E0,1.598603942E1
3.458118113E1,-7.381150818E-1,-1.896047150E1,-9.340875549E0,2.114937941E1
3.459122413E1,-1.978435822E0,-2.321896591E1,-9.829010468E0,2.529118489E1
3.460126812E1,-1.480870514E0,-2.338871292E1,-3.795357513E0,2.374088474E1
3.461131113E1,-2.697989502E0,-1.618000351E1,2.110760651E0,1.653865084E1
3.462135413E1,-2.212099915E0,-9.348060608E0,2.347717896E0,9.888953558E0
3.463139713E1,2.040257263E-1,-7.017556915E0,3.315455475E0,7.764018068E0
3.464144013E1,-9.684860229E-2,-6.119125214E0,4.851411438E0,7.809562470E0
3.465148312E1,-1.363813934E0,-6.145470428E0,3.502117310E0,7.203583892E0
3.466152713E1,-1.979783020E0,-6.388864288E0,3.646417236E0,7.617971276E0
3.467157013E1,-3.082839203E0,-7.522756348E0,4.438719635E0,9.262720584E0
3.468161312E1,-4.998705139E0,-9.748328247E0,3.368445282E0,1.146138649E1
3.469165613E1,-4.383783875E0,-1.185579575E1,2.024989014E0,1.280148563E1
3.470169912E1,-1.856888580E0,-1.346659607E1,1.299597473E0,1.365599497E1
3.471174213E1,7.408094788E-1,-1.439990524E1,-8.936416626E-2,1.441922521E1
3.472178613E1,2.119143219E0,-1.460063782E1,-1.111289062E0,1.479541672E1
3.473182912E1,1.846260681E0,-1.323353073E1,-6.932084656E-1,1.337966936E1
3.474187213E1,1.116977234E0,-1.142843445E1,8.187973022E-1,1.151204504E1
3.475191513E1,4.194277954E-1,-9.948761444E0,1.941612396E0,1.014512852E1
3.476195813E1,-3.167413330E-1,-8.559201050E0,2.074835358E0,8.812785567E0
3.477200113E1,-4.809498596E-1,-7.142696686E0,1.874102783E0,7.400114185E0
3.478204513E1,-2.393522644E-1,-5.999074860E0,1.249751129E0,6.132541607E0
3.479208813E1,-2.227368164E-1,-5.801186371E0,4.489164734E-1,5.822791513E0
3.480213113E1,-4.436773682E-1,-6.260880432E0,2.586621094E-1,6.281908904E0
3.481217413E1,-5.330415344E-1,-6.821315002E0,6.768923950E-1,6.875511250E0
3.482221713E1,-1.764830017E-1,-7.379055176E0,1.029109955E0,7.452561227E0
3.483226012E1,1.745370483E-1,-7.714657288E0,1.210083618E0,7.810934810E0
3.484230413E1,3.094065857E-1,-8.047115936E0,1.128353577E0,8.131727315E0
3.485234713E1,4.926255798E-1,-8.312813416E0,1.026714935E0,8.390452336E0
3.486239012E1,5.870791626E-1,-8.447533264E0,8.204438782E-1,8.507561833E0
3.487243313E1,7.767347717E-1,-8.461454315E0,5.798941040E-1,8.516795360E0
3.488247612E1,1.272054749E0,-8.305029602E0,5.047503662E-1,8.417031122E0
3.489251913E1,1.768721924E0,-8.279881897E0,5.110372925E-1,8.482097652E0
3.490256313E1,2.149080963E0,-8.351433105E0,3.523672485E-1,8.630709506E0
3.491260612E1,2.255958710E0,-8.560847626E0,2.064207458E-1,8.855510787E0
3.492264913E1,1.982327728E0,-8.709039459E0,1.950444031E-1,8.933926004E0
3.493269213E1,1.494641876E0,-8.759634247E0,6.084846497E-1,8.907042160E0
3.494273513E1,1.198557587E0,-8.996741180E0,1.090781708E0,9.141536900E0
3.495277813E1,8.613088989E-1,-9.033863983E0,1.696422272E0,9.232031196E0
3.496282213E1,9.375004578E-1,-9.011260986E0,2.247127075E0,9.334415448E0
3.497286513E1,1.173858948E0,-8.985963593E0,2.616858215E0,9.432573002E0
3.498290813E1,1.310225372E0,-9.038654022E0,2.433190155E0,9.451686167E0
3.499295112E1,1.492845612E0,-9.111253052E0,1.977687378E0,9.442180233E0
3.500299413E1,1.623673553E0,-9.217532043E0,1.518292694E0,9.481794423E0
3.501303813E1,1.973196716E0,-9.057814178E0,1.405277710E0,9.376156377E0
3.502308113E1,2.070045319E0,-8.589737549E0,1.489103394E0,8.960251542E0
3.503312413E1,1.891466675E0,-8.187673645E0,1.536704407E0,8.542663890E0
3.504316712E1,1.518292694E0,-8.541837158E0,1.564097443E0,8.815588214E0
3.505321013E1,1.406924286E0,-9.569899292E0,2.169288940E0,9.913032983E0
3.506325313E1,1.443448334E0,-1.043300446E1,3.377725983E0,1.106074852E1
3.507329712E1,1.477577362E0,-1.099433716E1,4.434228973E0,1.194659244E1
3.508334013E1,1.762584686E0,-1.122500748E1,4.944368134E0,1.239170181E1
3.509338313E1,2.364033966E0,-1.108519821E1,4.780458984E0,1.230134400E1
3.510342613E1,2.311343536E0,-1.057446030E1,3.681145020E0,1.143295011E1
3.511346913E1,1.861828308E0,-9.668693848E0,2.057321777E0,1.005895712E1
3.512351213E1,1.822759552E0,-8.846603394E0,8.158035278E-1,9.069199490E0
3.513355613E1,1.953437805E0,-8.595425720E0,-5.987548828E-4,8.814605092E0
3.514359913E1,1.801503754E0,-8.766968994E0,-5.721102905E-1,8.968415206E0
3.515364213E1,1.232836304E0,-9.528734894E0,-1.049168243E0,9.665269165E0
3.516368513E1,6.036946106E-1,-1.072145462E1,-5.825885010E-1,1.075422920E1
3.517372812E1,-1.246907043E-1,-1.212224167E1,3.198847961E-1,1.212710259E1
3.518377113E1,-1.573228455E0,-1.380668884E1,7.207511902E-1,1.391471117E1
3.519381513E1,-3.732338562E0,-1.569082077E1,7.162605286E-1,1.614451104E1
3.520385812E1,-5.710475006E0,-1.743214966E1,8.313711548E-1,1.836247653E1
3.521390113E1,-5.776787109E0,-1.778346909E1,1.431024170E-1,1.869875719E1
3.522394412E1,-4.206103363E0,-1.668774765E1,-8.003855896E-1,1.722825714E1
3.523398713E1,-2.406994629E0,-1.532812500E1,-1.628912659E0,1.560123058E1
3.524403013E1,-4.355941772E-2,-1.391850632E1,-3.387455750E0,1.432485853E1
3.525407412E1,2.759212189E0,-1.185669388E1,-3.782484283E0,1.274761268E1
3.526411713E1,5.198689270E0,-9.924062805E0,-3.412902832E0,1.171158821E1
3.527415954E1,7.921976166E0,-8.334069214E0,-1.959724731E0,1.166425896E1
3.528420254E1,9.195677490E0,-7.293433228E0,-2.664459229E-2,1.173692305E1
3.529424554E1,8.636290741E0,-6.165828094E0,-6.346801758E-2,1.061164370E1
3.530428854E1,7.467820587E0,-6.966962128E0,1.381776581E0,1.030612498E1
3.531433254E1,4.582570496E0,-8.333470459E0,1.050066376E0,9.568140971E0
3.532437554E1,2.534230042E0,-8.906628571E0,7.099736023E-1,9.287325606E0
3.533441854E1,7.379653931E-1,-9.077722778E0,1.025218048E0,9.165190440E0
3.534446154E1,-8.024812317E-1,-8.676107941E0,1.985770569E0,8.936560293E0
3.535450454E1,-1.609752502E0,-8.069120178E0,2.117945709E0,8.496334362E0
3.536454754E1,-1.862576752E0,-7.451803894E0,1.688339081E0,7.864417479E0
3.537459154E1,-1.461860046E0,-7.507188721E0,1.336570587E0,7.764105758E0
3.538463454E1,-8.602610779E-1,-6.930737457E0,1.295855255E0,7.103126894E0
3.539467754E1,-3.472778320E-1,-6.574927368E0,1.352138214E0,6.721499054E0
3.540472054E1,-1.016386414E-1,-6.552623749E0,1.284927979E0,6.678191995E0
3.541476354E1,-5.388793945E-3,-6.693929901E0,1.102607117E0,6.784133623E0
3.542480754E1,-4.534071350E-1,-7.051685944E0,1.160686340E0,7.160938867E0
3.543485054E1,-9.455836487E-1,-7.457641754E0,1.076710968E0,7.594067124E0
3.544489354E1,-1.589843903E0,-7.637866974E0,1.231339417E0,7.898152461E0
3.545493654E1,-1.807341614E0,-7.708520050E0,1.425485687E0,8.044860130E0
3.546497954E1,-1.607806549E0,-7.566914520E0,1.508413239E0,7.881532069E0
3.547502254E1,-1.028660889E0,-7.470365295E0,1.644480286E0,7.718083718E0
3.548506654E1,-1.749861145E-1,-7.472910004E0,1.842518463E0,7.698693288E0
3.549510954E1,7.643106079E-1,-7.528594208E0,1.873653717E0,7.795798850E0
3.550515254E1,1.952689362E0,-7.550897827E0,2.065704346E0,8.068220881E0
3.551519554E1,3.220403137E0,-7.505093079E0,2.613265686E0,8.574763905E0
3.552523854E1,4.519701233E0,-8.035589905E0,2.654280396E0,9.593936042E0
3.553528154E1,5.601052551E0,-7.945028229E0,3.250640259E0,1.024997197E1
3.554532554E1,6.464307404E0,-8.265062714E0,3.817361755E0,1.116560713E1
3.555536854E1,6.731052704E0,-9.757608948E0,3.058889008E0,1.224233658E1
3.556541154E1,6.499484253E0,-1.049871780E1,3.928281097E0,1.295753694E1
3.557545454E1,6.070027313E0,-1.105121887E1,5.830974426E0,1.389154178E1
3.558549754E1,5.206323395E0,-1.160162430E1,6.961872711E0,1.449728117E1
3.559554054E1,4.541705475E0,-1.156465118E1,8.305778046E0,1.494503913E1
3.560558454E1,4.126019897E0,-1.133413055E1,9.075627136E0,1.509481910E1
3.561562754E1,3.732937317E0,-1.161689255E1,6.458319855E0,1.380568393E1
