"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.240957614E1,-8.692526817E0,-1.801077652E1,5.662614822E0
1.241513114E1,-7.373483181E0,-1.509631824E1,4.438087940E0
1.242068614E1,-6.909275532E0,-1.306899929E1,3.871587038E0
1.242624114E1,-6.970292568E0,-1.166501045E1,3.827918053E0
1.243179614E1,-6.745367050E0,-1.067198944E1,3.914657831E0
1.243735114E1,-6.074180126E0,-9.981060982E0,3.794418573E0
1.244290614E1,-5.166702271E0,-9.406784058E0,3.516851187E0
1.244846114E1,-4.174279213E0,-9.007781029E0,2.982055187E0
1.245401614E1,-3.345764160E0,-8.668598175E0,2.461018085E0
1.245957114E1,-2.819941521E0,-8.404789925E0,1.932802439E0
1.246512614E1,-2.519642353E0,-8.203792572E0,1.406979680E0
1.247068114E1,-2.391626120E0,-8.012965202E0,8.871390224E-1
1.247623614E1,-2.405983210E0,-7.931608677E0,3.942175210E-1
1.248179114E1,-2.642274380E0,-7.847261906E0,-7.238288224E-2
1.248734614E1,-2.810968399E0,-7.813762188E0,-4.342973232E-1
1.249290114E1,-3.047857761E0,-7.856832981E0,-6.520441771E-1
1.249845614E1,-3.404388428E0,-7.997411251E0,-8.213363886E-1
1.250401114E1,-3.720839262E0,-8.349754333E0,-9.367900491E-1
1.250956614E1,-3.949353695E0,-8.817551613E0,-1.073779106E0
1.251512114E1,-4.037290096E0,-9.321240425E0,-1.143171072E0
1.252067614E1,-3.930809498E0,-9.726225853E0,-1.114457130E0
1.252623114E1,-3.823132277E0,-1.007378292E1,-1.085145116E0
1.253178614E1,-3.835096598E0,-1.033938694E1,-1.067797065E0
1.253734114E1,-3.801596880E0,-1.049073315E1,-1.009771109E0
1.254289614E1,-3.669991732E0,-1.047517967E1,-9.702895880E-1
1.254845114E1,-3.505485058E0,-1.033998489E1,-9.224331379E-1
1.255400614E1,-3.302095175E0,-1.026102161E1,-8.243274093E-1
1.255956114E1,-3.126821041E0,-1.003729248E1,-7.818548083E-1
1.256511614E1,-2.824128866E0,-9.523433685E0,-7.483552694E-1
1.257067114E1,-2.487937450E0,-8.949754715E0,-7.082754970E-1
1.257622614E1,-2.215155602E0,-8.467600822E0,-6.945167780E-1
1.258178114E1,-2.151745796E0,-7.975875854E0,-7.124629617E-1
1.258733614E1,-2.280359983E0,-7.444071293E0,-8.147560954E-1
1.259289114E1,-2.480758905E0,-6.935596466E0,-9.511470199E-1
1.259844614E1,-2.701496840E0,-6.463014126E0,-1.115055323E0
1.260400114E1,-2.916850805E0,-6.098706722E0,-1.307677627E0
1.260955614E1,-3.064607620E0,-5.773283005E0,-1.528415442E0
1.261511114E1,-3.075375319E0,-5.508875847E0,-1.735394597E0
1.262066614E1,-3.087339401E0,-5.322235584E0,-1.983051777E0
1.262622114E1,-3.140579700E0,-5.225326538E0,-2.271386862E0
1.263177614E1,-3.218944550E0,-5.178666592E0,-2.611167669E0
1.263733114E1,-3.136392355E0,-5.184648514E0,-2.956332445E0
1.264288614E1,-2.953939438E0,-5.244469166E0,-3.229712248E0
1.264844114E1,-2.843271494E0,-5.297709465E0,-3.405584812E0
1.265399614E1,-2.924029350E0,-5.312664509E0,-3.614956856E0
1.265955114E1,-3.056830883E0,-5.298905849E0,-3.803989887E0
1.266510614E1,-3.163311481E0,-5.245665550E0,-3.842274904E0
1.267066114E1,-3.284747362E0,-5.093721390E0,-3.791427374E0
1.267621614E1,-3.427120209E0,-4.904688358E0,-3.695116282E0
1.268177114E1,-3.477967739E0,-4.721637249E0,-3.611367464E0
1.268732614E1,-3.449851990E0,-4.612165451E0,-3.498904943E0
1.269288114E1,-3.366701365E0,-4.569094658E0,-3.375674486E0
1.269843614E1,-3.275176048E0,-4.583451748E0,-3.242872953E0
1.270399114E1,-3.166900873E0,-4.693521500E0,-3.122633457E0
1.270954614E1,-2.969492912E0,-4.839483738E0,-2.978466034E0
1.271510114E1,-2.816352367E0,-5.035695076E0,-2.948555708E0
1.272065614E1,-2.681157827E0,-5.240880013E0,-2.943171740E0
1.272621114E1,-2.467598438E0,-5.478965759E0,-2.948555708E0
1.273176614E1,-2.158325911E0,-5.724828243E0,-2.996412039E0
1.273732114E1,-1.948953986E0,-5.957530022E0,-3.014358282E0
1.274287614E1,-1.805982947E0,-6.184250355E0,-2.967100143E0
1.274843114E1,-1.528415442E0,-6.454041004E0,-2.992822886E0
1.275398614E1,-1.063609719E0,-6.603592396E0,-2.918047190E0
1.275954114E1,-5.994020700E-1,-6.680162430E0,-2.799004316E0
1.276509614E1,-1.794617027E-1,-6.845267296E0,-2.738585472E0
1.277065114E1,3.391826153E-1,-7.137191772E0,-2.694916487E0
1.277620614E1,6.454638839E-1,-7.422535896E0,-2.379063845E0
1.278176114E1,7.435696125E-1,-7.741977692E0,-1.728216171E0
1.278731614E1,1.311864972E0,-8.276175499E0,4.839483798E-1
1.279287114E1,2.837887764E0,-9.679565430E0,9.859625816E0
1.279842614E1,2.744567633E0,-1.135932732E1,1.695972824E1
1.280398114E1,1.088734269E0,-1.192881870E1,1.520220089E1
1.280953614E1,9.571290575E-3,-1.201017475E1,1.063848972E1
1.281509114E1,-3.936193287E-1,-1.179242802E1,5.175076962E0
1.282064614E1,-4.845465720E-1,-1.154895878E1,-1.357926875E-1
1.282620114E1,-8.482556343E-1,-1.155254745E1,-4.350151539E0
1.283175614E1,-1.495514154E0,-1.179063320E1,-6.838088989E0
1.283731114E1,-2.210968018E0,-1.223510075E1,-7.761718273E0
1.284286614E1,-3.160320520E0,-1.276032448E1,-7.866404533E0
1.284842114E1,-4.193421841E0,-1.334596825E1,-7.361518860E0
1.285397614E1,-5.030909538E0,-1.393101311E1,-6.209374905E0
1.285953114E1,-5.760122299E0,-1.451964760E1,-4.981856823E0
1.286508614E1,-6.550352097E0,-1.500239944E1,-3.565903902E0
1.287064114E1,-7.710272789E0,-1.556291866E1,-1.164108157E0
1.287619614E1,-9.260223389E0,-1.621077538E1,2.176870346E0
1.288175114E1,-1.057149029E1,-1.667019653E1,4.715056896E0
1.288730614E1,-1.123250771E1,-1.702732658E1,5.059623718E0
1.289286114E1,-1.115653515E1,-1.720439529E1,3.603590965E0
1.289841614E1,-1.067617607E1,-1.728814316E1,1.625923038E0
1.290397114E1,-1.005942631E1,-1.724985886E1,-2.751746029E-2
1.290952614E1,-9.448060036E0,-1.706561089E1,-1.129412293E0
1.291508114E1,-8.779864311E0,-1.675155258E1,-1.627717614E0
1.292063614E1,-7.727022648E0,-1.620957947E1,-1.724028707E0
1.292619114E1,-6.964908600E0,-1.580220032E1,-1.539781332E0
1.293174614E1,-6.378666878E0,-1.571785355E1,-1.313061476E0
1.293730114E1,-5.726622581E0,-1.576810265E1,-1.032503009E0
1.294285614E1,-5.268397331E0,-1.576989746E1,-7.800601721E-1
1.294841114E1,-4.902295589E0,-1.570409489E1,-6.604190469E-1
1.295396614E1,-4.359124660E0,-1.570349693E1,-4.564309120E-1
1.295952114E1,-3.954139471E0,-1.574537086E1,-3.248256743E-1
1.296507614E1,-3.518047571E0,-1.581416512E1,-1.022931710E-1
1.297063114E1,-3.033500910E0,-1.584048557E1,2.398804724E-1
1.297618614E1,-2.528615236E0,-1.577288914E1,6.472585201E-1
1.298174114E1,-1.975873351E0,-1.553121376E1,1.031904817E0
1.298729614E1,-1.532004714E0,-1.510828209E1,1.269392371E0
1.299285114E1,-1.213161111E0,-1.458066463E1,1.496710539E0
1.299840614E1,-1.017547846E0,-1.405843163E1,1.653440475E0
1.300396114E1,-1.009172916E0,-1.360439301E1,1.828714728E0
1.300951614E1,-1.114457130E0,-1.330947781E1,2.144567251E0
1.301507114E1,-1.269990563E0,-1.313181114E1,2.560918331E0
1.302062614E1,-1.347757339E0,-1.306182098E1,3.007778168E0
1.302618114E1,-1.273579836E0,-1.305643654E1,3.445664644E0
1.303173614E1,-1.071984529E0,-1.307258797E1,3.755535126E0
1.303729114E1,-8.895317912E-1,-1.315693569E1,3.641277790E0
1.304284614E1,-7.794619799E-1,-1.329332638E1,3.013760090E0
1.304840114E1,-6.634100676E-1,-1.344168091E1,2.022533417E0
1.305395614E1,-4.498506486E-1,-1.355653667E1,9.619147182E-1
1.305951114E1,-1.357926875E-1,-1.363430309E1,1.130608693E-1
1.306506614E1,3.397808075E-1,-1.356670666E1,-6.119644046E-1
1.307062114E1,6.975077987E-1,-1.347697544E1,-1.064207911E0
1.307617614E1,1.045065284E0,-1.343330669E1,-1.487139225E0
1.308173114E1,1.399203062E0,-1.336690521E1,-1.949552298E0
1.308728614E1,1.702493310E0,-1.320180035E1,-2.392822742E0
1.309284114E1,1.858026743E0,-1.290568924E1,-2.644068956E0
1.309839614E1,1.835893154E0,-1.248036480E1,-2.715255499E0
1.310395114E1,1.916052699E0,-1.185165024E1,-2.939582586E0
1.310950614E1,1.963909149E0,-1.114337540E1,-3.323032379E0
1.311506114E1,1.913061738E0,-1.057268715E1,-3.882952929E0
1.312061614E1,1.689931035E0,-1.023290634E1,-4.384847641E0
1.312617114E1,1.052842021E0,-9.818947792E0,-5.179862976E0
1.313172614E1,3.134597540E-1,-9.310472488E0,-6.408577442E0
1.313728114E1,-1.992024779E-1,-8.933603287E0,-7.347161770E0
1.314283614E1,-7.214360237E-1,-8.538188934E0,-7.771289825E0
1.314839114E1,-1.485942841E0,-8.045268059E0,-7.945965767E0
1.315394614E1,-2.365903378E0,-7.632505894E0,-8.276175499E0
1.315950114E1,-3.396013498E0,-7.229913712E0,-8.143373489E0
1.316505614E1,-5.194219589E0,-6.784848690E0,-6.043671608E0
1.317061114E1,-7.861618996E0,-6.464808464E0,-1.898106575E0
1.317616614E1,-9.346364975E0,-6.180062771E0,1.520638824E0
1.318172114E1,-9.322437286E0,-6.054439545E0,3.540181160E0
1.318727614E1,-8.124231339E0,-6.110072613E0,4.668995380E0
1.319283114E1,-6.881159782E0,-6.256034851E0,5.271986485E0
1.319838614E1,-5.895915031E0,-6.409773827E0,6.073582172E0
1.320394114E1,-4.990231514E0,-6.547959328E0,6.808178425E0
1.320949614E1,-4.269991875E0,-6.719644070E0,6.939784050E0
1.321505114E1,-3.471985579E0,-7.018148899E0,6.175277233E0
1.322060614E1,-2.075175524E0,-7.295117855E0,5.097310543E0
1.322616114E1,-1.062413216E0,-7.456633568E0,3.994817495E0
1.323171614E1,-2.757728100E-1,-7.435696602E0,2.965305567E0
1.323727114E1,3.062812984E-1,-7.192824841E0,2.117049932E0
1.324282614E1,4.163511395E-1,-6.890730858E0,1.189831018E0
1.324838114E1,3.583251834E-1,-6.544369698E0,2.991028428E-1
1.325393614E1,2.512463629E-1,-6.338587284E0,-2.721835673E-1
1.325949114E1,1.459621787E-1,-6.199205399E0,-7.274180651E-1
1.326504614E1,9.032905847E-2,-6.140581131E0,-8.392825127E-1
1.327060114E1,-4.229314029E-1,-6.115456581E0,-8.291130662E-1
1.327615614E1,-4.319044948E-1,-5.996413708E0,-4.528416991E-1
1.328171114E1,-4.073780477E-1,-5.853442192E0,-1.842473447E-1
1.328726614E1,-6.329016089E-1,-5.587240696E0,-2.811566554E-2
1.329282114E1,-6.358926296E-1,-5.115854740E0,2.027917206E-1
1.329837614E1,-3.218346536E-1,-4.655834675E0,3.714857101E-1
1.330393114E1,-6.879365444E-2,-4.288536549E0,3.541377485E-1
1.330948614E1,1.716850251E-1,-3.898506403E0,9.810572863E-2
1.331504114E1,3.355933726E-1,-3.579662561E0,-1.980060786E-1
1.332059614E1,2.261217386E-1,-3.361915827E0,-4.995017350E-1
1.332615114E1,-1.328016520E-1,-3.233899832E0,-6.819544435E-1
1.333170614E1,-6.502495408E-1,-3.227917671E0,-6.813562512E-1
1.333726114E1,-1.146162033E0,-3.380460262E0,-6.693921089E-1
1.334281614E1,-1.330409408E0,-3.526422262E0,-5.246263742E-1
1.334837114E1,-1.798804402E0,-3.673580885E0,-4.241278172E-1
1.335392614E1,-2.359323025E0,-3.852444410E0,-1.573280841E-1
1.335948114E1,-2.819941521E0,-4.107878208E0,2.380858511E-1
1.336503614E1,-2.910270452E0,-4.409972191E0,7.393822074E-1
1.337059114E1,-3.000001431E0,-4.664209366E0,1.086341500E0
1.337614614E1,-2.845066071E0,-4.944169998E0,1.174277663E0
1.338170114E1,-2.952144861E0,-5.188836098E0,8.967102766E-1
1.338725614E1,-2.751147747E0,-5.382654667E0,6.000002623E-1
1.339281114E1,-2.511267424E0,-5.604588985E0,3.379862010E-1
1.339836614E1,-2.190629244E0,-5.781657696E0,1.088734269E-1
1.340392114E1,-2.223530531E0,-5.911468506E0,-3.852444589E-1
1.340947614E1,-2.042274237E0,-6.078966141E0,-7.004988194E-1
1.341503114E1,-1.749153376E0,-6.192026615E0,-9.092726111E-1
1.342058614E1,-1.195813060E0,-6.298507214E0,-1.033101201E0
1.342614114E1,-7.417750359E-1,-6.417550564E0,-1.212562919E0
1.343169614E1,-4.241278172E-1,-6.554539204E0,-1.322034478E0
1.343725114E1,-1.651047617E-1,-6.713662148E0,-1.371685624E0
1.344280614E1,-6.460621208E-2,-6.963113785E0,-1.365105271E0
1.344836114E1,-1.064806059E-1,-7.278368473E0,-1.356132269E0
1.345391614E1,-2.662015259E-1,-7.570292473E0,-1.436890006E0
1.345947114E1,-5.312066078E-1,-7.830512047E0,-1.643869162E0
1.346502614E1,-8.003991842E-1,-8.082955360E0,-1.823330879E0
1.347058114E1,-1.091725349E0,-8.382058144E0,-2.026122570E0
1.347613614E1,-1.424327731E0,-8.702695847E0,-2.224726915E0
1.348169114E1,-1.838286042E0,-9.051449776E0,-2.610569477E0
1.348724614E1,-2.404188633E0,-9.294321060E0,-3.133999348E0
1.349280114E1,-3.151945591E0,-9.576076508E0,-3.765704632E0
1.349835614E1,-4.137190342E0,-9.789037704E0,-4.319045067E0
1.350391114E1,-4.866403103E0,-1.019162941E1,-4.600201607E0
1.350946614E1,-4.559523582E0,-1.073838997E1,-4.257429600E0
1.351502114E1,-4.423730850E0,-1.193181038E1,-3.254238844E0
1.352057614E1,-5.148756027E0,-1.386102295E1,-1.466800332E0
1.352613114E1,-6.069394588E0,-1.648774529E1,3.044866920E-1
1.353168614E1,-7.016952515E0,-1.923829460E1,-8.518448472E-1
1.353724114E1,-7.727620602E0,-2.131586266E1,-2.624926329E0
1.354279614E1,-8.103892326E0,-2.274318123E1,-3.157329559E0
1.354835114E1,-8.985647202E0,-2.438047028E1,-2.394617319E0
1.355390614E1,-9.820143700E0,-2.569652176E1,-1.561915040E0
1.355946114E1,-1.037408257E1,-2.616790771E1,-1.027717352E0
1.356501614E1,-1.169372463E1,-2.559961319E1,-3.864408433E-1
1.357057114E1,-1.279262829E1,-2.270668983E1,6.867401004E-1
1.357612614E1,-1.220040417E1,-1.881177330E1,1.697707653E0
1.358168114E1,-1.042732334E1,-1.529671669E1,2.313261271E0
1.358723614E1,-8.532207489E0,-1.256830120E1,2.794816732E0
1.359279114E1,-7.090531826E0,-1.066600704E1,3.157927752E0
1.359834614E1,-6.591628075E0,-9.410971642E0,3.613760471E0
1.360390114E1,-6.504888535E0,-8.669196129E0,4.116253376E0
1.360945614E1,-6.664011002E0,-8.226524353E0,4.596014023E0
1.361501114E1,-6.670591354E0,-7.912466049E0,4.879563808E0
1.362056614E1,-6.235097408E0,-7.721040249E0,4.764708042E0
1.362612114E1,-5.630311489E0,-7.563712597E0,4.271786690E0
1.363167614E1,-5.012365341E0,-7.488338470E0,3.782454491E0
1.363723114E1,-4.605585575E0,-7.405188084E0,3.367299557E0
1.364278614E1,-4.136591911E0,-7.380661488E0,2.769093990E0
1.364834114E1,-3.800400496E0,-7.465008259E0,2.086541414E0
1.365389614E1,-3.577269793E0,-7.746763229E0,1.416550994E0
1.365945114E1,-3.437289715E0,-8.206185341E0,8.147560954E-1
1.366500614E1,-3.419941664E0,-8.778069496E0,3.906283081E-1
1.367056114E1,-3.355933666E0,-9.360722542E0,3.529413417E-2
1.367611614E1,-3.380460262E0,-9.978668213E0,-2.763710022E-1
1.368167114E1,-3.384049416E0,-1.055533886E1,-5.431707501E-1
1.368722614E1,-3.400799274E0,-1.101057339E1,-7.429714203E-1
1.369278114E1,-3.424129248E0,-1.134975624E1,-8.656035662E-1
1.369833614E1,-3.366701365E0,-1.155015469E1,-9.140582681E-1
1.370389114E1,-3.354139090E0,-1.169013500E1,-8.967102766E-1
1.370944614E1,-3.268595695E0,-1.166860008E1,-8.374879360E-1
1.371500114E1,-3.220739365E0,-1.146760273E1,-8.159525394E-1
1.372055614E1,-3.070589542E0,-1.112303638E1,-8.949156404E-1
1.372611114E1,-2.887538671E0,-1.070130062E1,-9.236295223E-1
1.373166614E1,-2.624328136E0,-1.023948669E1,-9.230313301E-1
1.373722114E1,-2.267199516E0,-9.736394882E0,-9.128618240E-1
1.374277614E1,-1.956730723E0,-9.226723671E0,-9.314061999E-1
1.374833114E1,-1.549950838E0,-8.842676163E0,-9.613165259E-1
1.375388614E1,-1.278963685E0,-8.577671051E0,-9.631111026E-1
1.375944114E1,-1.272383451E0,-8.364709854E0,-9.074779749E-1
1.376499614E1,-1.347159147E0,-8.200801849E0,-8.291130662E-1
1.377055114E1,-1.293918848E0,-7.969893932E0,-7.974081635E-1
1.377610614E1,-1.250848055E0,-7.639086246E0,-8.201399446E-1
1.378166114E1,-1.095314622E0,-7.270591736E0,-8.997012973E-1
1.378721614E1,-9.876375198E-1,-6.943373203E0,-1.006780148E0
1.379277114E1,-9.517452121E-1,-6.632306099E0,-1.141974568E0
1.379832614E1,-9.056833982E-1,-6.351149559E0,-1.272981644E0
1.380388114E1,-9.194421172E-1,-6.092724800E0,-1.472184181E0
1.380943614E1,-1.181456208E0,-5.876173973E0,-1.731207132E0
1.381499114E1,-1.576271892E0,-5.696712494E0,-2.027318954E0
1.382054614E1,-1.984248161E0,-5.571089268E0,-2.335993052E0
1.382610114E1,-2.364108801E0,-5.514857769E0,-2.634497643E0
1.383165614E1,-2.733201742E0,-5.559125423E0,-2.937189817E0
1.383721114E1,-2.929413080E0,-5.644668579E0,-3.265604734E0
1.384276614E1,-3.011367321E0,-5.682953835E0,-3.537788391E0
1.384832114E1,-3.146561861E0,-5.647061348E0,-3.838685751E0
1.385387614E1,-3.229712248E0,-5.575276852E0,-4.137788773E0
1.385943114E1,-3.249453068E0,-5.480760098E0,-4.426722050E0
1.386498614E1,-3.406183004E0,-5.385047436E0,-4.779065132E0
1.387054114E1,-3.605385542E0,-5.239085197E0,-5.101497650E0
1.387609614E1,-3.824328899E0,-5.087738991E0,-5.164907455E0
1.388165114E1,-3.923032761E0,-4.944767952E0,-5.106881618E0
1.388720614E1,-3.835096598E0,-4.807778835E0,-5.061418056E0
1.389276114E1,-3.693919897E0,-4.661816597E0,-5.073980331E0
1.389831614E1,-3.622135162E0,-4.546362877E0,-5.021338463E0
1.390387114E1,-3.628715515E0,-4.457230568E0,-4.861617565E0
1.390942614E1,-3.551547050E0,-4.454239368E0,-4.582255363E0
1.391498114E1,-3.337987661E0,-4.510470867E0,-4.171886444E0
1.392053614E1,-3.234498024E0,-4.556532383E0,-3.866203070E0
1.392609114E1,-3.071786165E0,-4.703691006E0,-3.724428415E0
1.393164614E1,-2.789433002E0,-4.910670280E0,-3.451646566E0
1.393720114E1,-2.450250387E0,-5.183452129E0,-3.028116941E0
1.394275614E1,-2.158325911E0,-5.584847927E0,-2.625524759E0
1.394831114E1,-1.916650891E0,-6.126822472E0,-2.328814745E0
1.395386614E1,-1.630708575E0,-6.785446644E0,-2.099701881E0
1.395942114E1,-1.400399446E0,-7.587640762E0,-1.931606054E0
1.396497614E1,-1.296909928E0,-8.371290207E0,-1.792822361E0
1.397053114E1,-1.208375454E0,-9.177073479E0,-1.686939955E0
1.397608614E1,-1.080359459E0,-9.969097137E0,-1.425524116E0
1.398164114E1,-1.072582722E0,-1.067976570E1,-1.135394335E0
1.398719614E1,-1.173081279E0,-1.135753250E1,-3.487538993E-1
1.399275114E1,-2.020140409E0,-1.290269756E1,8.148757935E0
1.399830614E1,-3.917050600E0,-1.483849144E1,1.975574112E1
1.400386114E1,-5.152345181E0,-1.493001652E1,1.869631958E1
1.400941614E1,-5.583651543E0,-1.430967808E1,1.333280754E1
1.401497114E1,-4.992026329E0,-1.384666634E1,7.545766354E0
1.402052614E1,-4.176073551E0,-1.373719501E1,2.360519648E0
1.402608114E1,-3.361317635E0,-1.397528076E1,-1.435693622E0
1.403163614E1,-2.631506681E0,-1.438026619E1,-3.690928936E0
1.403719114E1,-2.157727718E0,-1.488874054E1,-4.688735962E0
1.404274614E1,-2.199602127E0,-1.552403545E1,-4.872983456E0
1.404830114E1,-2.732005358E0,-1.609771347E1,-4.776672363E0
1.405385614E1,-3.551547050E0,-1.653141403E1,-4.488337040E0
1.405941114E1,-4.317250252E0,-1.677906990E1,-4.066602230E0
1.406496614E1,-4.917250633E0,-1.678923988E1,-3.579064369E0
1.407052114E1,-5.350949764E0,-1.650030708E1,-3.048455954E0
1.407607614E1,-5.593821049E0,-1.601755524E1,-2.469393015E0
1.408163114E1,-5.810969830E0,-1.539542103E1,-1.864607096E0
1.408718614E1,-6.135197163E0,-1.483729458E1,-1.211366415E0
1.409274114E1,-6.577869415E0,-1.462313747E1,-3.972085714E-1
1.409829614E1,-7.018746853E0,-1.485823250E1,5.521438122E-1
1.410385114E1,-7.447660446E0,-1.534457302E1,1.596610904E0
1.410940614E1,-7.743772507E0,-1.588415527E1,2.357528448E0
1.411496114E1,-7.846663475E0,-1.637049675E1,2.595016241E0
1.412051614E1,-7.687541008E0,-1.674497223E1,2.382055044E0
1.412607114E1,-7.343572617E0,-1.699263000E1,1.947159410E0
1.413162614E1,-6.998407841E0,-1.699143410E1,1.533799291E0
1.413718114E1,-6.540780544E0,-1.667438507E1,1.294517040E0
1.414273614E1,-6.263213158E0,-1.600738525E1,1.245464206E0
1.414829114E1,-6.209972858E0,-1.526441383E1,1.336391449E0
1.415384614E1,-6.151348591E0,-1.468116379E1,1.511665702E0
1.415940114E1,-6.000002861E0,-1.427139282E1,1.700100541E0
1.416495614E1,-5.692524910E0,-1.394357586E1,1.883749604E0
1.417051114E1,-5.316852093E0,-1.365284824E1,2.021337032E0
1.417606614E1,-4.941776752E0,-1.340399456E1,2.096710920E0
1.418162114E1,-4.550550461E0,-1.316590881E1,2.200798512E0
1.418717614E1,-4.046263218E0,-1.293081379E1,2.274377823E0
1.419273114E1,-3.531806231E0,-1.277886963E1,2.173281193E0
1.419828614E1,-3.131606579E0,-1.273280716E1,1.770090580E0
1.420384114E1,-2.778665304E0,-1.274656582E1,1.130608678E0
1.420939614E1,-2.502294302E0,-1.268854046E1,3.373879790E-1
1.421495114E1,-2.252842426E0,-1.257368469E1,-5.497509837E-1
1.422050614E1,-1.781456470E0,-1.256770229E1,-1.470987678E0
1.422606114E1,-1.158724308E0,-1.250369453E1,-2.226521492E0
1.423161614E1,-5.150550604E-1,-1.241097260E1,-2.750549555E0
1.423717114E1,-1.088734269E-1,-1.229312611E1,-2.936591625E0
1.424272614E1,4.067798331E-2,-1.221236897E1,-2.855235577E0
1.424828114E1,-2.309073806E-1,-1.208554935E1,-2.812164783E0
1.425383614E1,-3.774677813E-1,-1.210588837E1,-2.926422119E0
1.425939114E1,-2.614158690E-1,-1.210349560E1,-3.162713289E0
1.426494614E1,-1.794617064E-2,-1.192164040E1,-3.681357622E0
1.427050114E1,2.350948304E-1,-1.160638618E1,-5.065007210E0
1.427605614E1,2.656033039E-1,-1.122233772E1,-7.808976650E0
1.428161114E1,-3.804588020E-1,-1.089272690E1,-8.904889107E0
1.428716614E1,-7.585247755E-1,-1.046441174E1,-9.236893654E0
1.429272114E1,-1.213759303E0,-1.012642574E1,-9.447462082E0
1.429827614E1,-1.660618901E0,-9.847063065E0,-1.019282627E1
1.430383114E1,-2.322832584E0,-9.790233612E0,-1.059063339E1
1.430938614E1,-2.553740025E0,-9.737591743E0,-1.056550884E1
1.431494114E1,-2.713460922E0,-9.640084267E0,-1.023290634E1
1.432049614E1,-2.928216696E0,-9.466006279E0,-9.268000603E0
1.432605114E1,-3.120240688E0,-9.324830055E0,-7.679764271E0
1.433160614E1,-4.389633179E0,-9.367302895E0,-2.912663460E0
1.433716114E1,-6.782455921E0,-9.452845573E0,6.148955822E0
1.434271614E1,-6.987041950E0,-9.297312737E0,8.123632431E0
1.434827114E1,-6.437291145E0,-9.186644554E0,8.522636414E0
1.435382614E1,-6.347560406E0,-9.220144272E0,9.245268822E0
1.435938114E1,-6.661618233E0,-9.156135559E0,1.025982571E1
1.436493614E1,-7.032505512E0,-9.054440498E0,1.074197865E1
1.437049114E1,-6.839883327E0,-9.032307625E0,9.782457352E0
1.437604614E1,-5.639883041E0,-9.049057007E0,7.599604607E0
1.438160114E1,-3.116053343E0,-8.863015175E0,4.981856823E0
1.438715614E1,-9.230313301E-1,-8.538188934E0,2.367099762E0
1.439271114E1,3.080759048E-1,-8.160721779E0,5.623133108E-2
1.439826614E1,8.907282352E-1,-7.695915699E0,-1.511665702E0
1.440382114E1,1.305284739E0,-7.284948349E0,-2.428714991E0
1.440937614E1,1.469791293E0,-6.857829571E0,-2.728415966E0
1.441493114E1,1.514656782E0,-6.377470493E0,-2.419741869E0
1.442048614E1,1.622931957E0,-5.973083496E0,-1.965703845E0
1.442604114E1,1.484746456E0,-5.587240696E0,-1.809572101E0
1.443159614E1,1.204187989E0,-5.166104317E0,-1.654038668E0
1.443715114E1,1.086939692E0,-4.619942188E0,-1.516451359E0
1.444270614E1,1.133001566E0,-4.121038914E0,-1.355534077E0
1.444826114E1,1.231107235E0,-3.628715515E0,-1.101894855E0
1.445381614E1,1.430309772E0,-3.229114056E0,-6.879364848E-1
1.445937114E1,1.676172256E0,-2.928216696E0,-2.195414752E-1
1.446492614E1,1.866999865E0,-2.768495798E0,1.639083475E-1
1.447048114E1,1.876571178E0,-2.670390129E0,4.881358147E-1
1.447603614E1,1.550549030E0,-2.675773859E0,6.490531564E-1
1.448159114E1,1.254437327E0,-2.698505640E0,7.579265833E-1
1.448714614E1,1.000798106E0,-2.799004316E0,9.116654396E-1
1.449270114E1,5.503492355E-1,-3.105883837E0,8.979067206E-1
1.449825614E1,5.383851007E-2,-3.531208038E0,6.436693072E-1
1.450381114E1,-2.727817893E-1,-3.986442566E0,3.170489967E-1
1.450936614E1,-5.096712112E-1,-4.408775806E0,-5.324030295E-2
1.451492114E1,-9.242277741E-1,-4.719842434E0,-5.204389095E-1
1.452047614E1,-9.846464992E-1,-5.026124001E0,-4.689932466E-1
1.452603114E1,-8.835497499E-1,-5.269593716E0,-1.064806059E-1
1.453158614E1,-8.225327730E-1,-5.422136307E0,3.613162339E-1
1.453714114E1,-8.362914920E-1,-5.505286694E0,8.901300430E-1
1.454269614E1,-8.404789567E-1,-5.535795212E0,1.433898926E0
1.454825114E1,-8.943174481E-1,-5.487340450E0,1.722832322E0
1.455380614E1,-9.625129104E-1,-5.385645390E0,1.663011789E0
1.455936114E1,-1.122832060E0,-5.134399414E0,1.244267821E0
1.456491614E1,-1.839482427E0,-4.766502857E0,3.906283081E-1
1.457047114E1,-2.023131609E0,-4.478167534E0,-1.148554832E-1
1.457602614E1,-2.074577332E0,-4.360321045E0,-3.583251834E-1
1.458158114E1,-2.692523718E0,-4.393222332E0,-7.010970116E-1
1.458713614E1,-2.968894720E0,-4.610371113E0,-1.022333503E0
1.459269114E1,-3.079562664E0,-5.005784988E0,-1.610369682E0
1.459824614E1,-3.763910055E0,-5.374279499E0,-2.765504837E0
1.460380114E1,-4.345366001E0,-5.805585861E0,-3.955335855E0
1.460935614E1,-4.301696777E0,-6.329614162E0,-4.795216560E0
1.461491114E1,-3.869792461E0,-6.924230576E0,-5.356931686E0
