"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.947883921E1,1.396895142E0,3.184627533E0,1.112187195E1,1.165286249E1
2.948888221E1,8.536747742E-1,2.919828186E0,1.078761703E1,1.120833790E1
2.949892521E1,5.628295898E-1,2.887794800E0,1.033465897E1,1.074529255E1
2.950896821E1,5.477110291E-1,3.073558502E0,9.529932404E0,1.002827806E1
2.951901121E1,5.278024292E-1,3.370690613E0,8.502469025E0,9.161446945E0
2.952905421E1,5.539979553E-1,3.652853851E0,7.622449036E0,8.470654301E0
2.953909721E1,6.822811890E-1,3.928131409E0,6.917714539E0,7.984390924E0
2.954914021E1,7.155120850E-1,4.233197021E0,6.360722809E0,7.674028226E0
2.955918321E1,6.264472961E-1,4.391567688E0,6.093378754E0,7.537079515E0
2.956922621E1,4.803511047E-1,4.306544495E0,6.188580780E0,7.554839160E0
2.957926921E1,2.516267395E-1,4.014202423E0,6.532415771E0,7.671348833E0
2.958931221E1,-6.122268677E-2,3.656895447E0,6.809788971E0,7.729803255E0
2.959935621E1,-3.034190369E-1,3.418890381E0,6.916517029E0,7.721339415E0
2.960939921E1,-4.490661621E-1,3.401227112E0,6.915918274E0,7.720099213E0
2.961944221E1,-4.522096252E-1,3.550766144E0,6.805298309E0,7.689246961E0
2.962948521E1,-2.269281006E-1,3.761677551E0,6.523733826E0,7.533977528E0
2.963952821E1,-9.011260986E-2,3.961961060E0,6.262826385E0,7.411359528E0
2.964957121E1,2.694396973E-3,4.091142426E0,6.306984558E0,7.517679683E0
2.965961421E1,-8.382568359E-2,4.106859741E0,6.532116394E0,7.716337750E0
2.966965721E1,-3.514691162E-1,3.944297791E0,6.836433563E0,7.900496153E0
2.967970021E1,-4.549040222E-1,3.707190857E0,7.019353180E0,7.951196186E0
2.968974321E1,-4.879852295E-1,3.649111633E0,7.254963226E0,8.135639908E0
2.969978621E1,-4.869374084E-1,3.743415527E0,7.572752380E0,8.461491976E0
2.970982921E1,-5.387297058E-1,3.836372223E0,7.784412231E0,8.695116751E0
2.971987221E1,-5.739065552E-1,3.820205841E0,7.798932037E0,8.703256995E0
2.972991521E1,-4.897814941E-1,3.867507477E0,7.918383636E0,8.826001326E0
2.973995921E1,-2.868035889E-1,4.039050751E0,8.354576569E0,9.284133611E0
2.975000221E1,-1.763333130E-1,4.163591766E0,8.722810822E0,9.667161862E0
2.976004521E1,-1.658551025E-1,4.303850098E0,9.044641571E0,1.001779291E1
2.977008821E1,-4.340972900E-2,4.447102203E0,9.281898193E0,1.029233873E1
2.978013121E1,1.193019104E-1,4.825215912E0,9.278155975E0,1.045854291E1
2.979017421E1,2.468367004E-1,5.083428955E0,8.975036316E0,1.031762837E1
2.980021654E1,2.754272461E-1,5.035827942E0,8.431516571E0,9.824759280E0
2.981025954E1,1.028361511E-1,4.962779846E0,8.308322754E0,9.678222257E0
2.982030254E1,-3.080593872E-1,4.893024902E0,8.689280548E0,9.976982997E0
2.983034554E1,-5.915698242E-1,4.648283844E0,9.146878967E0,1.027725121E1
2.984038854E1,-8.216413879E-1,4.359534302E0,9.392069092E0,1.038708793E1
2.985043154E1,-1.044078827E0,4.085903320E0,9.327852631E0,1.023687165E1
2.986047454E1,-1.214873657E0,3.724255371E0,9.261989594E0,1.005636352E1
2.987051854E1,-1.541644135E0,3.442241821E0,9.398356018E0,1.012693395E1
2.988056154E1,-1.848506012E0,3.397335205E0,9.530381470E0,1.028528230E1
2.989060454E1,-1.921404419E0,3.648213501E0,9.426946564E0,1.028924575E1
2.990064754E1,-1.995949402E0,4.157454529E0,9.204958191E0,1.029560574E1
2.991069054E1,-1.728755035E0,4.906945953E0,8.976383514E0,1.037507463E1
2.992073354E1,-8.541238403E-1,5.657485199E0,8.924291840E0,1.060092690E1
2.993077654E1,3.914360046E-1,6.089037781E0,9.627080383E0,1.139781909E1
2.994081954E1,9.943821716E-1,6.007008362E0,1.131332382E1,1.284773292E1
2.995086254E1,5.977070618E-1,5.052892456E0,1.294822403E1,1.391206244E1
2.996090554E1,-5.257067871E-1,3.546125793E0,1.417896469E1,1.462512959E1
2.997094854E1,-1.746867371E0,2.180814972E0,1.481304611E1,1.507427725E1
2.998099154E1,-2.430046692E0,1.417851562E0,1.436412964E1,1.463706426E1
2.999103454E1,-2.249971161E0,1.318458252E0,1.290975403E1,1.317051447E1
3.000107754E1,-1.593885498E0,1.914668427E0,1.062101349E1,1.090927833E1
3.001112154E1,-1.157243500E0,2.860850830E0,9.047785034E0,9.559607419E0
3.002116454E1,-7.447013855E-1,3.277883606E0,8.419242096E0,9.065469572E0
3.003120754E1,-8.042774963E-1,3.229234772E0,8.599317627E0,9.220796232E0
3.004125054E1,-1.245110779E0,2.839295654E0,9.095685425E0,9.609547024E0
3.005129354E1,-1.848955078E0,2.256707153E0,9.799372101E0,1.022443424E1
3.006133654E1,-2.114353180E0,1.827848969E0,1.037088364E1,1.074089143E1
3.007137954E1,-2.019749908E0,1.646575928E0,1.063523392E1,1.094983116E1
3.008142254E1,-1.663640442E0,1.720222778E0,1.061233154E1,1.087880723E1
3.009146554E1,-1.177152100E0,1.968706055E0,1.028466293E1,1.053735177E1
3.010150854E1,-5.575904846E-1,2.389630737E0,9.896969147E0,1.019662888E1
3.011155154E1,8.981323242E-3,2.843187561E0,9.401349792E0,9.821872229E0
3.012159454E1,2.963836670E-1,3.236868896E0,8.788374481E0,9.370202215E0
3.013163754E1,3.879931641E-1,3.400778046E0,8.220006409E0,8.904175165E0
3.014168054E1,4.047583008E-1,3.471431122E0,7.864346008E0,8.605963133E0
3.015172354E1,1.886077881E-1,3.536396027E0,7.445516968E0,8.244840367E0
3.016176754E1,-5.897735596E-2,3.573668518E0,6.959627380E0,7.823745796E0
3.017181054E1,-3.121009827E-1,3.618874512E0,6.481371918E0,7.429794189E0
3.018185354E1,-4.137396240E-1,3.631448364E0,6.276897125E0,7.263472669E0
3.019189654E1,-2.580633545E-1,3.602708130E0,6.198160858E0,7.173792622E0
3.020193954E1,-1.950444031E-1,3.627406769E0,6.278543701E0,7.253704791E0
3.021198254E1,-9.026229858E-2,3.651506653E0,6.456523590E0,7.418109260E0
3.022202554E1,-7.604187012E-2,3.639830933E0,6.659351807E0,7.589540043E0
3.023206854E1,-2.622546387E-1,3.475772095E0,7.094945984E0,7.904936917E0
3.024211154E1,-5.153782654E-1,3.271446991E0,7.400909729E0,8.108109828E0
3.025215454E1,-7.951464844E-1,3.005899200E0,7.508535919E0,8.126856685E0
3.026219754E1,-1.101409607E0,2.849474487E0,7.725135498E0,8.307245418E0
3.027224054E1,-1.233285370E0,2.868185577E0,8.017178192E0,8.603640362E0
3.028228354E1,-1.214873657E0,2.994073792E0,8.195756836E0,8.809700675E0
3.029232754E1,-1.000070343E0,3.326831818E0,8.205935669E0,8.910966886E0
3.030237054E1,-6.679110718E-1,3.801345062E0,8.216114502E0,9.077492329E0
3.031241354E1,-3.953279114E-1,4.262086945E0,8.219557343E0,9.267296919E0
3.032245654E1,-2.619552612E-1,4.509073334E0,8.227341156E0,9.385600960E0
3.033249954E1,-2.339634705E-1,4.640799408E0,8.421487427E0,9.618378685E0
3.034254254E1,-1.540296936E-1,4.700974274E0,8.685388641E0,9.877188877E0
3.035258554E1,-1.215472412E-1,4.808899841E0,8.871451721E0,1.009172666E1
3.036262854E1,-9.924362183E-2,4.781955872E0,9.067094879E0,1.025130044E1
3.037267154E1,-1.712438965E-1,4.720284119E0,9.366771698E0,1.049032024E1
3.038271454E1,-3.703298950E-1,4.577930145E0,9.984836426E0,1.099052078E1
3.039275754E1,-2.377056885E-1,4.449796600E0,1.068238586E1,1.157456528E1
3.040280054E1,-2.152523804E-1,4.462370453E0,1.115420471E1,1.201563009E1
3.041284354E1,-1.559756470E-1,4.438420258E0,1.115704880E1,1.200848203E1
3.042288754E1,-8.891510010E-2,4.405638428E0,1.098849930E1,1.183911621E1
3.043293054E1,-2.636018372E-1,4.358636169E0,1.087698120E1,1.172074721E1
3.044297354E1,-6.026467896E-1,4.134402466E0,1.094000015E1,1.171068189E1
3.045301654E1,-1.018631744E0,3.868854675E0,1.092892319E1,1.163817035E1
3.046305954E1,-1.146316223E0,3.596271515E0,1.073672287E1,1.138087992E1
3.047310254E1,-1.063987427E0,3.459006958E0,1.052506302E1,1.112985849E1
3.048314554E1,-8.617579651E-1,3.516038361E0,1.029289581E1,1.091095123E1
3.049318854E1,-5.792953491E-1,3.667223969E0,9.930499420E0,1.060183633E1
3.050323154E1,-2.793191528E-1,3.763324127E0,9.577383728E0,1.029402287E1
3.051327454E1,-1.294807434E-1,3.782184906E0,9.480984192E0,1.020836663E1
3.052331754E1,-1.571731567E-1,3.773952026E0,9.767039337E0,1.047198523E1
3.053336054E1,-3.227288818E-1,3.541036377E0,1.048120422E1,1.106791464E1
3.054340354E1,-5.659730530E-1,3.028502197E0,1.114118179E1,1.155932882E1
3.055344654E1,-9.204359436E-1,2.526146851E0,1.144864243E1,1.176010347E1
3.056349054E1,-1.213975525E0,2.292183380E0,1.146765289E1,1.175733406E1
3.057353354E1,-1.099463654E0,2.326162720E0,1.120554794E1,1.149713695E1
3.058357654E1,-6.798861694E-1,2.519859924E0,1.062191162E1,1.093786751E1
3.059361954E1,-1.333726501E-1,2.751578064E0,9.994865570E0,1.036756036E1
3.060366254E1,3.505709839E-1,2.903661804E0,9.701325989E0,1.013261456E1
3.061370554E1,6.256988525E-1,2.913690948E0,9.795779572E0,1.023906204E1
3.062374854E1,6.126759338E-1,2.782114563E0,1.007390121E1,1.046895501E1
3.063379154E1,3.908372498E-1,2.578687592E0,1.021086639E1,1.053869897E1
3.064383454E1,2.975811768E-1,2.479593658E0,1.012240036E1,1.042592578E1
3.065387754E1,3.603007507E-1,2.604883118E0,9.803114319E0,1.014969374E1
3.066392054E1,4.809498596E-1,2.841241608E0,9.195378113E0,9.636334639E0
3.067396354E1,6.939569092E-1,3.151995392E0,8.499325562E0,9.091489765E0
3.068400654E1,7.867639160E-1,3.508553925E0,7.864196320E0,8.647226830E0
3.069404954E1,7.535330200E-1,3.757935333E0,7.426805878E0,8.357471838E0
3.070409354E1,4.510121155E-1,3.745511169E0,7.103178864E0,8.042848738E0
3.071413654E1,-5.927673340E-2,3.535647583E0,6.865323486E0,7.722498568E0
3.072417954E1,-6.075865173E-1,3.181933136E0,6.772516479E0,7.507385652E0
3.073422254E1,-9.416917419E-1,2.890339508E0,6.794969788E0,7.443954609E0
3.074426554E1,-1.094523926E0,2.758014679E0,6.768025818E0,7.389912115E0
3.075430854E1,-9.845027161E-1,2.822380829E0,6.614445190E0,7.258509786E0
3.076435154E1,-7.705975342E-1,3.093317413E0,6.430028687E0,7.176886657E0
3.077439454E1,-5.903723145E-1,3.365451508E0,6.391259308E0,7.247275271E0
3.078443754E1,-4.439767456E-1,3.479065247E0,6.603218536E0,7.476864676E0
3.079448054E1,-3.583547974E-1,3.563789062E0,6.922803955E0,7.794499679E0
3.080452367E1,-4.538562012E-1,3.639980621E0,7.170688477E0,8.054453278E0
3.081456667E1,-4.695735168E-1,3.692521362E0,7.351063385E0,8.239741876E0
3.082460967E1,-2.944377136E-1,3.794309692E0,7.479496307E0,8.392040552E0
3.083465367E1,-3.876937866E-2,3.961212616E0,7.549700317E0,8.525883141E0
3.084469667E1,6.960525513E-2,4.145479431E0,7.596852264E0,8.654594672E0
3.085473967E1,-3.263214111E-2,4.192332001E0,7.739056549E0,8.801687834E0
3.086478267E1,-1.321751404E-1,4.154909821E0,7.982600098E0,9.000147232E0
3.087482567E1,-1.514849854E-1,4.140090637E0,8.217761078E0,9.202982958E0
3.088486867E1,-1.561253357E-1,4.207300873E0,8.501870270E0,9.487231094E0
3.089491167E1,-2.239343262E-1,4.292324066E0,8.799451447E0,9.793086246E0
3.090495467E1,-3.439846802E-1,4.268373871E0,9.034163361E0,9.997672158E0
3.091499767E1,-2.097138977E-1,4.280947723E0,9.302255859E0,1.024219007E1
3.092504067E1,-5.149291992E-2,4.496798859E0,9.633816376E0,1.063175759E1
3.093508367E1,4.939727783E-3,4.712350616E0,9.828711090E0,1.089999240E1
3.094512667E1,-4.790039063E-2,4.766388245E0,9.780810699E0,1.088048755E1
3.095516967E1,-2.073188782E-1,4.735552368E0,9.759854279E0,1.085003193E1
3.096521367E1,-3.001258850E-1,4.602928162E0,9.791588287E0,1.082368811E1
3.097525667E1,-3.956272888E-1,4.388723602E0,9.918374634E0,1.085318254E1
3.098529967E1,-5.822891235E-1,4.152664490E0,1.017060013E1,1.100112676E1
3.099534267E1,-7.108717346E-1,3.846700745E0,1.046803162E1,1.117506739E1
3.100538567E1,-1.029109955E0,3.650907898E0,1.067579956E1,1.132964660E1
3.101542867E1,-1.306183777E0,3.627556458E0,1.067984116E1,1.135448321E1
3.102547167E1,-1.315614166E0,3.830684052E0,1.046473846E1,1.122121794E1
3.103551467E1,-1.145418091E0,4.301904144E0,9.967622223E0,1.091658622E1
3.104555767E1,-8.057743835E-1,4.827760620E0,9.491911469E0,1.067955656E1
3.105560067E1,-2.856060791E-1,5.009183350E0,9.349258118E0,1.061047200E1
3.106564367E1,5.882766724E-2,4.860243073E0,9.901908875E0,1.103055859E1
3.107568667E1,-2.460882568E-1,4.192032623E0,1.118339401E1,1.194579418E1
3.108572967E1,-9.276210022E-1,3.132835236E0,1.233824249E1,1.276351696E1
3.109577367E1,-1.576970673E0,2.258503418E0,1.288670197E1,1.317781324E1
3.110581667E1,-1.853296051E0,1.962718506E0,1.284478912E1,1.312537915E1
3.111585967E1,-1.594933319E0,2.256557465E0,1.211490692E1,1.242605463E1
3.112590267E1,-8.969348145E-1,2.841840363E0,1.062280975E1,1.103288882E1
3.113594567E1,-2.664459229E-1,3.442990265E0,9.256301422E0,9.879488418E0
3.114598867E1,2.844085693E-2,3.766168213E0,8.791517944E0,9.564288769E0
3.115603167E1,1.698966980E-1,3.627706146E0,8.950487366E0,9.659210157E0
3.116607467E1,-2.287243652E-1,3.181035004E0,9.480834503E0,1.000287566E1
3.117611767E1,-6.265969849E-1,2.593955841E0,1.012629227E1,1.047201154E1
3.118616067E1,-8.831634521E-1,2.101479950E0,1.044947021E1,1.069521498E1
3.119620367E1,-1.005459137E0,1.832639008E0,1.043180695E1,1.063917807E1
3.120624667E1,-9.165440369E-1,1.878294067E0,1.024275009E1,1.045380175E1
3.121628967E1,-5.683680725E-1,2.179018707E0,9.886640625E0,1.013986329E1
3.122633367E1,-1.357676697E-1,2.573747864E0,9.473649445E0,9.817975592E0
3.123637667E1,2.020797729E-1,2.862796783E0,9.172326050E0,9.610827583E0
3.124641967E1,1.113684082E-1,2.923121338E0,9.013356628E0,9.476161617E0
3.125646267E1,-4.849914551E-2,2.775977325E0,8.949888611E0,9.370640769E0
3.126650567E1,-3.450325012E-1,2.653531952E0,8.761430511E0,9.160946668E0
3.127654867E1,-5.432203674E-1,2.505190430E0,8.321195984E0,8.707087346E0
3.128659167E1,-4.818479919E-1,2.595452728E0,7.974516907E0,8.400087633E0
3.129663467E1,-2.833607483E-1,2.969524841E0,7.790699158E0,8.342263749E0
3.130667767E1,-1.257385254E-2,3.324436798E0,7.559280396E0,8.258011760E0
3.131672067E1,1.624122620E-1,3.623814240E0,7.293582916E0,8.145843059E0
3.132676367E1,1.380130005E-1,3.801195374E0,7.090006256E0,8.045888551E0
3.133680667E1,1.197509766E-1,3.845503235E0,6.922654266E0,7.919935449E0
3.134685067E1,1.945953369E-2,3.808679810E0,6.775959320E0,7.773033209E0
3.135689367E1,-7.873626709E-2,3.785627747E0,6.847959595E0,7.825070444E0
3.136693667E1,-1.124162292E-1,3.771856384E0,7.037764893E0,7.985591567E0
3.137697967E1,-2.665956116E-1,3.628005524E0,7.232509918E0,8.095844429E0
3.138702267E1,-6.331832886E-1,3.379522247E0,7.426356812E0,8.183695204E0
3.139706567E1,-8.535250854E-1,3.290457458E0,7.667954407E0,8.387677875E0
3.140710867E1,-7.899073792E-1,3.341351624E0,7.836354218E0,8.555526387E0
3.141715167E1,-5.206173706E-1,3.567381592E0,7.936645660E0,8.717086566E0
3.142719467E1,-2.634521484E-1,3.833528137E0,8.072712708E0,8.940583620E0
3.143723767E1,-8.622070312E-2,4.055217133E0,8.256979523E0,9.199452747E0
3.144728067E1,8.187973022E-2,4.212839355E0,8.381370850E0,9.380943292E0
3.145732367E1,1.175056458E-1,4.293371887E0,8.361911316E0,9.400447361E0
3.146736667E1,1.543290710E-1,4.331542511E0,8.312214661E0,9.374379476E0
3.147741067E1,1.505868530E-1,4.381987610E0,8.279881897E0,9.369148096E0
3.148745367E1,1.463955688E-1,4.326153717E0,8.316405945E0,9.375481080E0
3.149749667E1,1.222956848E-1,4.268822937E0,8.488847351E0,9.502543599E0
3.150753967E1,1.384620667E-1,4.167783051E0,8.756341095E0,9.698613131E0
3.151758267E1,2.487826538E-1,4.081712036E0,9.125024414E0,9.999416809E0
3.152762567E1,3.606001282E-1,4.069886627E0,9.472002869E0,1.031566033E1
3.153766867E1,2.628533936E-1,4.084107056E0,9.883347473E0,1.069717625E1
3.154771167E1,4.026626587E-2,4.012256470E0,1.035636383E1,1.110648888E1
3.155775467E1,-2.167492676E-1,3.921395416E0,1.074061478E1,1.143613256E1
3.156779767E1,-3.589535522E-1,3.996838531E0,1.091919342E1,1.163324335E1
3.157784067E1,-2.844085693E-1,4.115990753E0,1.083985840E1,1.159848258E1
3.158788367E1,-1.146615601E-1,4.304598541E0,1.077654007E1,1.160502183E1
3.159792767E1,1.380130005E-1,4.392316132E0,1.063194077E1,1.150433192E1
3.160797067E1,4.974156189E-1,4.304748230E0,1.040052200E1,1.126717079E1
3.161801367E1,6.267466736E-1,4.167034607E0,1.035456757E1,1.117917968E1
3.162805667E1,3.147953796E-1,3.821852417E0,1.065125061E1,1.132054732E1
3.163809967E1,-3.004252625E-1,3.236868896E0,1.135478760E1,1.181096004E1
3.164814267E1,-7.696994019E-1,2.696193237E0,1.204724762E1,1.236923888E1
3.165818567E1,-1.176703033E0,2.327360229E0,1.218047058E1,1.245652838E1
3.166822867E1,-1.341510315E0,2.330054626E0,1.181493073E1,1.211698777E1
3.167827167E1,-1.022673340E0,2.794089661E0,1.116528168E1,1.155492591E1
3.168831467E1,-2.987786865E-1,3.526067505E0,1.019095779E1,1.078786548E1
3.169835767E1,4.619393921E-1,4.240681458E0,9.318571930E0,1.024853892E1
3.170840067E1,1.253643036E0,4.578229523E0,8.820557556E0,1.001668818E1
3.171844367E1,2.024689636E0,4.578977966E0,8.691825256E0,1.003066467E1
3.172848767E1,2.228116608E0,4.368365936E0,9.000184021E0,1.024941154E1
3.173853067E1,1.887125702E0,3.875740356E0,9.676926727E0,1.059365459E1
3.174857367E1,1.408870239E0,3.192111969E0,1.025173141E1,1.082924241E1
3.175861667E1,8.005352783E-1,2.674338684E0,1.046758255E1,1.083343106E1
3.176865967E1,1.971400452E-1,2.357896729E0,1.041968216E1,1.068495753E1
3.177870267E1,2.290237427E-2,2.342029724E0,1.013108231E1,1.039829103E1
3.178874567E1,1.640588379E-1,2.596051483E0,9.382489014E0,9.736400705E0
3.179878892E1,4.101470947E-1,3.011437683E0,8.407716064E0,8.940171530E0
3.180883192E1,3.941304016E-1,3.347937927E0,7.650141449E0,8.359945653E0
3.181887492E1,2.727328491E-1,3.504063263E0,7.187303925E0,8.000636241E0
3.182891792E1,5.134323120E-2,3.458408203E0,6.781647491E0,7.612750234E0
3.183896092E1,-3.589535522E-1,3.256328430E0,6.442752228E0,7.227833615E0
3.184900492E1,-7.414082336E-1,2.972668304E0,6.340664520E0,7.042050097E0
3.185904792E1,-1.000070343E0,2.740201721E0,6.470294952E0,7.097433546E0
3.186909092E1,-1.026565247E0,2.686762848E0,6.739285583E0,7.327380226E0
3.187913392E1,-7.744894409E-1,2.961890717E0,6.956334229E0,7.600211603E0
3.188917692E1,-4.552033997E-1,3.394491119E0,6.829847260E0,7.640457688E0
3.189921992E1,-2.228865051E-1,3.798500977E0,6.518045654E0,7.547397380E0
3.190926292E1,-4.849914551E-2,4.040996704E0,6.320007477E0,7.501633225E0
3.191930592E1,5.792953491E-2,4.292174377E0,6.316564636E0,7.637087503E0
3.192934892E1,-9.714797974E-2,4.515809326E0,6.430477753E0,7.858308707E0
3.193939192E1,-2.802172852E-1,4.597988434E0,6.622678070E0,8.067210434E0
3.194943492E1,-4.403842163E-1,4.570595398E0,6.947801971E0,8.328038952E0
3.195947792E1,-5.724096680E-1,4.513563995E0,7.326215057E0,8.623997903E0
3.196952092E1,-6.849755859E-1,4.429289246E0,7.517966309E0,8.752577460E0
3.197956492E1,-8.075706482E-1,4.412673798E0,7.774233398E0,8.975665175E0
3.198960792E1,-8.755293274E-1,4.389322357E0,8.241112518E0,9.378093511E0
3.199965092E1,-9.641450500E-1,4.416416016E0,8.833131409E0,9.922626496E0
3.200969392E1,-9.607022095E-1,4.446802826E0,9.306447144E0,1.035890740E1
3.201973692E1,-9.054670715E-1,4.550986176E0,9.592651978E0,1.065599914E1
3.202977992E1,-7.096742249E-1,4.767436066E0,9.831255798E0,1.094923170E1
3.203982292E1,-3.409909058E-1,5.067711639E0,9.850715332E0,1.108307577E1
3.204986592E1,1.377136230E-2,5.261408844E0,9.595046997E0,1.094292189E1
3.205990892E1,5.763015747E-2,5.379812622E0,9.398505707E0,1.082947896E1
3.206995192E1,-1.260379028E-1,5.335804138E0,9.469607849E0,1.087015014E1
3.207999492E1,-4.007167053E-1,5.026996307E0,9.797126770E0,1.101884562E1
3.209003792E1,-7.176077271E-1,4.631069641E0,1.013227982E1,1.116355056E1
3.210008092E1,-9.958790588E-1,4.319567413E0,1.055949142E1,1.145221799E1
3.211012492E1,-1.105301514E0,4.063599701E0,1.081905167E1,1.160975508E1
3.212016792E1,-1.246158600E0,3.846101990E0,1.085572540E1,1.158413509E1
3.213021092E1,-1.406624908E0,3.763623505E0,1.070633606E1,1.143543123E1
3.214025392E1,-1.378333740E0,3.976630554E0,1.028391449E1,1.111180866E1
3.215029692E1,-9.234297180E-1,4.372557220E0,9.797276459E0,1.076840773E1
3.216033992E1,-2.742297363E-1,4.743336182E0,9.726922760E0,1.082531600E1
3.217038292E1,3.486250305E-1,4.743485870E0,1.014395554E1,1.120366152E1
3.218042592E1,4.152365112E-1,4.375700684E0,1.114567245E1,1.198103469E1
3.219046892E1,-1.661544800E-1,3.777245178E0,1.223375977E1,1.280468924E1
3.220051192E1,-7.481442261E-1,3.292253723E0,1.271860153E1,1.315908353E1
3.221055492E1,-1.188079376E0,3.052302704E0,1.209664490E1,1.253223452E1
3.222059792E1,-1.121767273E0,3.113076324E0,1.072040680E1,1.121947984E1
3.223064192E1,-6.973997498E-1,3.407663727E0,9.617799683E0,1.022744392E1
3.224068492E1,-3.209326172E-1,3.766168213E0,9.409732361E0,1.014051694E1
3.225072792E1,9.145980835E-2,3.864064636E0,9.574240265E0,1.032499090E1
3.226077092E1,3.477268982E-1,3.778592377E0,9.821825409E0,1.052933657E1
3.227081392E1,2.918930054E-1,3.578907623E0,1.026999344E1,1.087963908E1
3.228085692E1,1.698966980E-1,3.237317963E0,1.064526306E1,1.112792515E1
3.229089992E1,3.308120728E-2,2.972069550E0,1.064436493E1,1.105155177E1
3.230094292E1,-1.181044006E-1,2.842888184E0,1.038555313E1,1.076827171E1
3.231098592E1,-7.604187012E-2,2.794538727E0,9.800419922E0,1.019134239E1
3.232102892E1,1.025367737E-1,2.869532776E0,9.118138733E0,9.559559932E0
3.233107192E1,3.260220337E-1,2.970872040E0,8.592431946E0,9.097376423E0
3.234111492E1,3.351530457E-1,3.039279785E0,8.495583344E0,9.029091068E0
3.235115892E1,1.681004333E-1,2.993924103E0,8.647816772E0,9.152954398E0
3.236120192E1,-2.784210205E-2,2.847827911E0,8.671617279E0,9.127313144E0
3.237124492E1,-1.857637024E-1,2.767295380E0,8.398435364E0,8.844554733E0
3.238128792E1,-2.375559998E-1,2.772983551E0,7.879913635E0,8.356967723E0
3.239133092E1,-1.100212097E-1,3.015179901E0,7.383396149E0,7.976086333E0
3.240137392E1,6.975494385E-2,3.347788239E0,7.028783569E0,7.785650282E0
3.241141692E1,2.369572449E-1,3.600163422E0,6.744674377E0,7.649049474E0
3.242145992E1,5.126838684E-1,3.704197083E0,6.631210327E0,7.612941033E0
3.243150292E1,5.845344543E-1,3.711681519E0,6.744824066E0,7.720810314E0
3.244154592E1,4.900808716E-1,3.614084473E0,6.959028625E0,7.856835575E0
3.245158892E1,4.239184570E-1,3.542383575E0,7.133266296E0,7.975692842E0
3.246163192E1,1.675016785E-1,3.431613922E0,7.074887695E0,7.864989944E0
3.247167592E1,-8.876541138E-2,3.363206177E0,6.940167847E0,7.712649663E0
3.248171892E1,-3.263214111E-1,3.379372559E0,6.943760376E0,7.729324208E0
3.249176192E1,-4.640350342E-1,3.421584778E0,7.249873810E0,8.030145775E0
3.250180492E1,-4.194277954E-1,3.587589569E0,7.657925262E0,8.467026510E0
3.251184792E1,-7.484436035E-2,3.893553314E0,7.875872040E0,8.786052554E0
3.252189092E1,3.080593872E-1,4.240082703E0,7.924520874E0,8.992843432E0
3.253193392E1,4.327500916E-1,4.471651154E0,7.917036438E0,9.102878811E0
3.254197692E1,4.623884583E-1,4.498295746E0,7.954159241E0,9.149705838E0
3.255201992E1,4.960684204E-1,4.465214539E0,8.027057648E0,9.198797706E0
3.256206292E1,4.450245667E-1,4.447401581E0,8.059540100E0,9.215943485E0
3.257210592E1,3.626957703E-1,4.467459869E0,8.061186676E0,9.223474212E0
3.258214892E1,3.088078308E-1,4.400998077E0,8.219856720E0,9.328997312E0
3.259219192E1,3.079096985E-1,4.340673523E0,8.568631439E0,9.610291346E0
3.260223592E1,3.781137085E-1,4.270918579E0,9.069340210E0,1.003178186E1
3.261227892E1,5.664221191E-1,4.255800018E0,9.686057739E0,1.059492248E1
3.262232192E1,6.468049622E-1,4.271068268E0,1.026505371E1,1.113695239E1
3.263236492E1,5.647755432E-1,4.192481689E0,1.053060150E1,1.134854361E1
3.264240792E1,3.122506714E-1,4.113296356E0,1.063867676E1,1.141044042E1
3.265245092E1,1.152603149E-2,4.125870209E0,1.054437286E1,1.132284138E1
3.266249392E1,-3.068618774E-1,4.220623169E0,1.019245468E1,1.103602993E1
3.267253692E1,-4.183799744E-1,4.542603607E0,1.004306534E1,1.103056892E1
3.268257992E1,-7.828720093E-2,4.940625916E0,1.008018814E1,1.122613497E1
3.269262292E1,5.083428955E-1,5.297783203E0,1.004995102E1,1.137217811E1
3.270266592E1,9.142987061E-1,5.550158386E0,9.879156189E0,1.136828603E1
3.271270892E1,1.045875092E0,5.580844574E0,9.668394470E0,1.121238300E1
3.272275292E1,1.009500732E0,5.348377991E0,9.508526917E0,1.095610893E1
3.273279592E1,9.478289795E-1,4.995711365E0,9.608968048E0,1.087142027E1
3.274283892E1,8.295748901E-1,4.620441742E0,1.016356476E1,1.119529924E1
3.275288192E1,6.643185425E-1,4.155508575E0,1.093056976E1,1.171268227E1
3.276292492E1,2.778222656E-1,3.608545990E0,1.155507111E1,1.210861089E1
3.277296792E1,-2.281256104E-1,3.132236481E0,1.193168793E1,1.233807617E1
3.278301092E1,-5.592370605E-1,2.910996552E0,1.200144287E1,1.236209036E1
3.279305392E1,-4.258644104E-1,3.081941071E0,1.179786621E1,1.220120356E1
3.280309683E1,2.179467773E-1,3.483106842E0,1.129461273E1,1.182149783E1
3.281313983E1,1.296903076E0,3.863316193E0,1.060215271E1,1.135838068E1
3.282318283E1,2.446662140E0,4.199217682E0,1.005713608E1,1.116985098E1
3.283322583E1,3.161425781E0,4.383933563E0,9.761800232E0,1.115823598E1
3.284326983E1,3.255579987E0,4.349505157E0,9.830956421E0,1.123230610E1
