Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
9.359881137,0.05925218388,-0.1426328421,-0.2796153426
9.365436137,0.1531699449,-0.3329117596,-0.3155026138
9.370991137,0.2307475507,-0.4830274582,-0.3364241421
9.376546137,0.2880144715,-0.5867187977,-0.3454341292
9.382101137,0.3324536085,-0.6497887969,-0.3449759781
9.387656137,0.3633013964,-0.6823163629,-0.33810395
9.393211137,0.3814741075,-0.691631794,-0.3229855001
9.398766137,0.3851391971,-0.674069941,-0.3055763543
9.404321137,0.3773508966,-0.6374191046,-0.289083451
9.409876137,0.3526115716,-0.6088619828,-0.2718270421
9.415431137,0.3188622594,-0.578625083,-0.2615953386
9.420986137,0.2793098986,-0.5413633585,-0.257930249
9.426541137,0.2319692522,-0.4955498278,-0.2576248348
9.432096137,0.1798945218,-0.440420866,-0.2539597452
9.437651137,0.1236965731,-0.3726168275,-0.2484621257
9.443206137,0.06933116168,-0.2910687327,-0.2400629669
9.448761137,0.01664558798,-0.2015796006,-0.2281514555
9.454316137,-0.03665083647,-0.1146865711,-0.213491112
9.459871137,-0.08612946421,-0.03619270027,-0.197914511
9.465426137,-0.1304158866,0.02565558441,-0.1805053651
9.470981137,-0.1655396074,0.07711946964,-0.1605001241
9.476536137,-0.1936385781,0.1160609797,-0.1403421611
9.482091137,-0.2128802687,0.1466033459,-0.1240019947
9.487646137,-0.2267770469,0.1811162084,-0.1096470803
9.493201137,-0.2362451702,0.2208212912,-0.09193251282
9.498756137,-0.2406738251,0.2715215981,-0.07040014863
9.504311137,-0.2415900975,0.3287885487,-0.04642439261
9.509866137,-0.238077715,0.3901786804,-0.02489202656
9.515421137,-0.2276933193,0.4463766217,-0.004581354558
9.520976137,-0.2041756958,0.4989095032,0.01710372418
9.526531137,-0.162485376,0.5425850749,0.03863608837
9.532086137,-0.1043021679,0.5735855699,0.06291726977
9.537641137,-0.03313846514,0.5839699507,0.09071081877
9.543196137,0.04963133857,0.5706840754,0.1217113137
9.548751137,0.1385096163,0.5291464329,0.1580567211
9.554306137,0.2351761907,0.4543176591,0.1899735034
9.559861137,0.3254288733,0.3573456407,0.2228065431
9.565416137,0.411405623,0.238077715,0.2521272004
9.570971137,0.4931064546,0.1087308154,0.2806843221
9.576526137,0.5685460567,-0.01725643501,0.3103103936
9.582081137,0.6371136904,-0.1288887709,0.3432961702
9.587636137,0.7017107606,-0.2153236568,0.3796415627
9.593191137,0.7583668828,-0.2770192325,0.4259132445
9.598746137,0.8061656952,-0.3168770075,0.4836383164
9.604301137,0.8467870355,-0.3390202224,0.558925271
9.609856137,0.8767185211,-0.3503209054,0.6455128193
9.615411137,0.8939749599,-0.3510844707,0.7423321605
9.620966137,0.9084826112,-0.333828032,0.8492304087
9.626521137,0.9203941226,-0.2909159958,0.9536852837
9.632076137,0.9312366247,-0.2214321345,1.048977494
9.637631137,0.9397885203,-0.1307213157,1.131899953
9.643186137,0.947729528,-0.02947338112,1.194664478
9.648741137,0.9509364963,0.05894676223,1.250709772
9.654296137,0.9338327646,0.1137702987,1.294538021
9.659851137,0.8889354467,0.1038440317,1.30660224
9.665406137,0.8307522535,0.05986303091,1.31958282
9.670961137,0.7826480269,0.08674030751,1.372421026
9.676516137,0.760810256,0.238230437,1.46282649
9.682071137,0.7802046537,0.5471664071,1.59049356
9.687626137,0.8638907075,1.055849433,1.760156393
9.693181137,1.089140654,1.85254705,1.995943427
9.698736137,1.390746474,2.695668936,2.270672083
9.704291137,1.571709991,3.189386368,2.531351089
9.709846137,1.591104388,3.192898512,2.719186544
9.715401137,1.509098172,2.8059268,2.812035322
9.720956137,1.4008255,2.17293644,2.805621386
9.726511137,1.313016176,1.426022887,2.723004341
9.732066137,1.265675545,0.7259919643,2.585869074
9.737621137,1.255901933,0.1223221645,2.429339647
9.743176137,1.274838209,-0.3440597057,2.295411348
9.748731137,1.321109891,-0.6836907864,2.189276695
9.754286137,1.387081385,-0.9261971712,2.108492136
9.759841137,1.452289343,-1.042410851,2.033663273
9.765396137,1.507265568,-1.052642584,1.956543803
9.770951137,1.544374585,-1.004385591,1.87026155
9.776506137,1.550024867,-0.9306257963,1.783368587
9.782061137,1.51230514,-0.8246437907,1.699529767
9.787616137,1.420219898,-0.6728482842,1.610498786
9.793171137,1.270714998,-0.5089884996,1.526049137
9.798726137,1.086391807,-0.3869717419,1.448624253
9.804281137,0.8930587173,-0.3013004065,1.36860323
9.809836137,0.7154548764,-0.2351761907,1.289956689
9.815391137,0.5621321797,-0.231511116,1.237882018
9.820946137,0.4167505503,-0.3255815804,1.233758807
9.826501137,0.278088212,-0.4711159468,1.260177851
9.832056137,0.1661504507,-0.5931326747,1.299424887
9.837611137,0.09743013978,-0.6497887969,1.352568507
9.843166137,0.07360709459,-0.5937435627,1.416860223
9.848721137,0.1056765765,-0.3533751369,1.492299795
9.854276137,0.1479777545,-0.03176405653,1.5930897
9.859831137,0.1748550236,0.2796153426,1.718618751
9.865386137,0.1743968874,0.534185946,1.855448604
9.870941137,0.142327413,0.7153021693,1.982962966
9.876496137,0.09300149232,0.8078454733,2.093831778
9.882051137,0.02397575416,0.8309049606,2.20515871
9.887606137,-0.05054761097,0.8347227573,2.304574013
9.893161137,-0.114533864,0.843274653,2.38856554
9.898716137,-0.1637070626,0.8579349518,2.432240963
9.904271137,-0.195776552,0.8629744649,2.39696455
9.909826137,-0.2345653474,0.7701256871,2.311904192
9.915381137,-0.2675510943,0.6287145615,2.199966431
9.920936137,-0.289388895,0.4329380095,2.090319395
9.926491137,-0.2808370292,0.2334963679,1.966317296
9.932046137,-0.2444916219,0.05986303091,1.84002471
9.937601137,-0.1953184158,-0.1128540337,1.731904745
9.943156137,-0.1491994411,-0.3022166789,1.66654408
9.948711137,-0.1012479365,-0.4706578255,1.615690947
