"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.274125720E0,2.275000095E0,3.440000153E1,3.253750229E1
4.284202595E0,2.125000000E0,3.412500000E1,3.192500114E1
4.294274418E0,2.412500143E0,3.528750229E1,3.100000000E1
4.304347491E0,2.837500095E0,3.573749924E1,3.133749962E1
4.314421501E0,3.287500143E0,3.543750000E1,3.148750114E1
4.324493637E0,3.287500143E0,3.513750076E1,3.070000076E1
4.334571553E0,3.012500048E0,3.543750000E1,2.993750000E1
4.344645668E0,2.862499952E0,3.588750076E1,2.916250038E1
4.354720303E0,2.412500143E0,3.661249924E1,2.886250114E1
4.364793897E0,1.675000072E0,3.693750000E1,2.856250000E1
4.374870564E0,9.499999881E-1,3.635000229E1,2.885000038E1
4.384946553E0,8.000000119E-1,3.635000229E1,2.807500076E1
4.395025720E0,1.524999976E0,3.693750000E1,2.717500114E1
4.405110928E0,2.112499952E0,3.721250153E1,2.702499962E1
4.415186137E0,2.987499952E0,3.721250153E1,2.702499962E1
4.425260616E0,3.725000143E0,3.720000076E1,2.705000114E1
4.435338324E0,3.287500143E0,3.779999924E1,2.627499962E1
4.445416762E0,2.837500095E0,3.795000076E1,2.442500114E1
4.455496814E0,3.437500000E0,3.795000076E1,2.427499962E1
4.465572126E0,3.875000000E0,3.897500229E1,2.398750114E1
4.475648845E0,4.300000191E0,3.911249924E1,2.305000114E1
4.485727803E0,3.587500095E0,3.854999924E1,2.273750114E1
4.495806345E0,3.437500000E0,3.912500000E1,2.211250114E1
4.505886241E0,3.725000143E0,3.882500076E1,2.196249962E1
4.515961189E0,3.287500143E0,3.825000000E1,2.211250114E1
4.526038376E0,4.025000095E0,3.840000153E1,2.150000000E1
4.536117751E0,4.474999905E0,3.882500076E1,2.135000038E1
4.546198012E0,3.725000143E0,3.927500153E1,2.120000076E1
4.556274939E0,2.712500095E0,3.960000229E1,1.948750114E1
4.566353897E0,2.262500048E0,3.990000153E1,1.872500038E1
4.576431553E0,2.262500048E0,3.960000229E1,1.839999962E1
4.586505980E0,1.675000072E0,3.946250153E1,1.701250076E1
4.596583064E0,1.524999976E0,4.020000076E1,1.625000000E1
4.606660407E0,1.225000024E0,4.095000076E1,1.641250038E1
4.616738324E0,6.250000000E-2,4.110000229E1,1.656250000E1
4.626813324E0,-5.375000238E-1,4.066250229E1,1.655000114E1
4.636892439E0,-9.625000358E-1,4.051250076E1,1.731250000E1
4.646970616E0,-1.412500024E0,4.051250076E1,1.778750038E1
4.657050772E0,-1.850000024E0,4.023749924E1,1.776250076E1
4.667129366E0,-2.424999952E0,4.038750076E1,1.823750114E1
4.677209105E0,-3.174999952E0,4.040000153E1,1.791250038E1
4.687288584E0,-3.762500048E0,4.025000000E1,1.821249962E1
4.697366553E0,-3.612499952E0,4.054999924E1,1.853750038E1
4.707442282E0,-3.762500048E0,3.995000076E1,1.898750114E1
4.717516605E0,-3.912500143E0,3.967499924E1,1.928750038E1
4.727597022E0,-4.337500095E0,3.952500153E1,1.866250038E1
4.737677907E0,-4.187500000E0,3.863750076E1,1.880000114E1
4.747751814E0,-3.887500048E0,3.892499924E1,1.911250114E1
4.757832022E0,-4.487500191E0,3.997500229E1,1.943750000E1
4.767909834E0,-4.925000191E0,3.997500229E1,1.943750000E1
4.777988689E0,-4.637500286E0,3.967499924E1,1.911250114E1
4.788065251E0,-4.775000095E0,3.878750229E1,1.926250076E1
4.798139991E0,-5.349999905E0,3.836249924E1,1.971249962E1
4.808217230E0,-5.950000286E0,3.836249924E1,2.016250038E1
4.818295147E0,-6.687500000E0,3.941250229E1,2.033749962E1
4.828373637E0,-7.287499905E0,3.971250153E1,2.064999962E1
4.838455147E0,-8.150000572E0,3.897500229E1,2.031250000E1
4.848535459E0,-9.324999809E0,3.900000000E1,1.952499962E1
4.858611866E0,-1.006250000E1,3.929999924E1,1.922500038E1
4.868687907E0,-1.093750000E1,3.901250076E1,1.921249962E1
4.878765512E0,-1.194999981E1,3.813750076E1,1.963750076E1
4.888842178E0,-1.268750000E1,3.800000000E1,1.963750076E1
4.898921345E0,-1.386250019E1,3.757500076E1,1.977499962E1
4.909001866E0,-1.472500038E1,3.641250229E1,2.020000076E1
4.919079470E0,-1.588749981E1,3.552500153E1,2.125000000E1
4.929159991E0,-1.722500038E1,3.525000000E1,2.170000076E1
4.939235303E0,-1.868750000E1,3.468750000E1,2.121249962E1
4.949312439E0,-1.926250076E1,3.425000000E1,2.136250114E1
4.959384834E0,-2.014999962E1,3.410000229E1,2.135000038E1
4.969461814E0,-2.233749962E1,3.398749924E1,2.180000114E1
4.979537334E0,-2.408749962E1,3.297500229E1,2.191250038E1
4.989611501E0,-2.555000114E1,3.196249962E1,2.266250038E1
4.999687491E0,-2.686250114E1,3.123750114E1,2.323750114E1
5.009765407E0,-2.832500076E1,2.933749962E1,2.397500038E1
5.019843637E0,-2.889999962E1,2.816250038E1,2.439999962E1
5.029919314E0,-2.888750076E1,2.727499962E1,2.376250076E1
5.039999522E0,-2.975000000E1,2.656250000E1,2.312500000E1
5.050079782E0,-3.136250114E1,2.658749962E1,2.263750076E1
5.060156970E0,-3.166250038E1,2.703750038E1,2.218750000E1
5.070233584E0,-3.137500000E1,2.776250076E1,2.127499962E1
5.080312126E0,-3.095000076E1,2.850000000E1,2.083749962E1
5.090391762E0,-3.021249962E1,2.892500114E1,2.131250000E1
5.100466137E0,-3.006250000E1,2.951250076E1,2.117500114E1
5.110545355E0,-3.006250000E1,2.936250114E1,2.116250038E1
5.120624209E0,-2.903750038E1,2.891250038E1,2.195000076E1
5.130704366E0,-2.903750038E1,2.861250114E1,2.225000000E1
5.140780772E0,-3.006250000E1,2.892500114E1,2.177499962E1
5.150856137E0,-2.946249962E1,2.832500076E1,2.146249962E1
5.160930980E0,-2.873750114E1,2.817500114E1,2.116250038E1
5.171009262E0,-2.918750000E1,2.891250038E1,2.162500000E1
5.181084209E0,-2.978750038E1,2.921249962E1,2.195000076E1
5.191164991E0,-2.991250038E1,2.847500038E1,2.146249962E1
5.201242491E0,-2.991250038E1,2.805000114E1,2.161250114E1
5.211318376E0,-2.976250076E1,2.802499962E1,2.237500000E1
5.221394262E0,-2.961250114E1,2.775000000E1,2.252499962E1
5.231468428E0,-2.946249962E1,2.772500038E1,2.252499962E1
5.241544053E0,-2.961250114E1,2.730000114E1,2.252499962E1
5.251620564E0,-2.976250076E1,2.760000038E1,2.252499962E1
5.261696189E0,-2.961250114E1,2.817500114E1,2.255000114E1
5.271772282E0,-2.976250076E1,2.787500000E1,2.346249962E1
5.281852439E0,-2.991250038E1,2.714999962E1,2.376250076E1
5.291933793E0,-2.961250114E1,2.671249962E1,2.312500000E1
5.302012543E0,-2.946249962E1,2.700000000E1,2.297500038E1
5.312093272E0,-2.916250038E1,2.714999962E1,2.345000076E1
5.322174001E0,-2.946249962E1,2.714999962E1,2.360000038E1
5.332250043E0,-2.976250076E1,2.760000038E1,2.376250076E1
5.342330876E0,-2.933749962E1,2.757500076E1,2.346249962E1
5.352411709E0,-2.858749962E1,2.712500000E1,2.408749962E1
5.362489626E0,-2.946249962E1,2.700000000E1,2.514999962E1
5.372569522E0,-3.006250000E1,2.730000114E1,2.483749962E1
5.382645928E0,-2.948750114E1,2.757500076E1,2.438750076E1
5.392723741E0,-2.961250114E1,2.745000076E1,2.485000038E1
5.402803272E0,-2.976250076E1,2.760000038E1,2.470000076E1
5.412881605E0,-2.976250076E1,2.772500038E1,2.453750038E1
5.422963272E0,-2.888750076E1,2.685000038E1,2.421249962E1
5.433040824E0,-2.873750114E1,2.625000000E1,2.406250000E1
5.443119991E0,-2.901250076E1,2.625000000E1,2.468750000E1
5.453199105E0,-2.931250000E1,2.700000000E1,2.468750000E1
5.463270928E0,-2.961250114E1,2.714999962E1,2.421249962E1
5.473346345E0,-2.991250038E1,2.730000114E1,2.453750038E1
5.483423897E0,-2.948750114E1,2.742500114E1,2.500000000E1
5.493504991E0,-2.918750000E1,2.742500114E1,2.514999962E1
5.503580043E0,-2.845000076E1,2.742500114E1,2.485000038E1
5.513660616E0,-2.800000000E1,2.697500038E1,2.532500076E1
5.523740876E0,-2.888750076E1,2.742500114E1,2.578750038E1
5.533819939E0,-2.903750038E1,2.727499962E1,2.577499962E1
5.543899262E0,-2.873750114E1,2.595000076E1,2.652499962E1
5.553977334E0,-2.858749962E1,2.551250076E1,2.667500114E1
5.564057387E0,-2.785000038E1,2.622500038E1,2.731250000E1
5.574136137E0,-2.742500114E1,2.577499962E1,2.792500114E1
5.584215095E0,-2.858749962E1,2.580000114E1,2.713750076E1
5.594295303E0,-2.888750076E1,2.655000114E1,2.716250038E1
5.604372907E0,-2.800000000E1,2.550000000E1,2.837500000E1
5.614452439E0,-2.770000076E1,2.505000114E1,2.900000000E1
5.624531918E0,-2.755000114E1,2.550000000E1,2.885000038E1
5.634606293E0,-2.755000114E1,2.535000038E1,2.855000114E1
5.644682178E0,-2.770000076E1,2.535000038E1,2.822500038E1
5.654759262E0,-2.757500076E1,2.577499962E1,2.839999962E1
5.664838480E0,-2.712500000E1,2.637500000E1,2.825000000E1
5.674919053E0,-2.698750114E1,2.651250076E1,2.856250000E1
5.684997595E0,-2.638750076E1,2.666250038E1,2.888750076E1
5.695077074E0,-2.611250114E1,2.651250076E1,2.918750000E1
5.705151605E0,-2.611250114E1,2.651250076E1,2.964999962E1
5.715224782E0,-2.611250114E1,2.636250114E1,2.918750000E1
5.725298584E0,-2.683749962E1,2.651250076E1,2.888750076E1
5.735377751E0,-2.683749962E1,2.651250076E1,2.933749962E1
5.745456970E0,-2.566250038E1,2.606250000E1,2.980000114E1
5.755538741E0,-2.566250038E1,2.606250000E1,2.995000076E1
5.765616137E0,-2.623750114E1,2.591250038E1,2.980000114E1
5.775699470E0,-2.638750076E1,2.621249962E1,2.980000114E1
5.785774574E0,-2.596249962E1,2.651250076E1,2.950000000E1
5.795849939E0,-2.566250038E1,2.591250038E1,2.918750000E1
5.805929626E0,-2.641250038E1,2.666250038E1,2.918750000E1
5.816011449E0,-2.581250000E1,2.648750114E1,2.950000000E1
5.826088064E0,-2.507500076E1,2.603750038E1,3.027499962E1
5.836164782E0,-2.537500000E1,2.648750114E1,2.950000000E1
5.846241189E0,-2.552499962E1,2.693750000E1,2.967500114E1
5.856319782E0,-2.582500076E1,2.767500114E1,3.046249962E1
5.866394470E0,-2.596249962E1,2.693750000E1,3.028750038E1
5.876470407E0,-2.537500000E1,2.648750114E1,2.935000038E1
5.886550772E0,-2.537500000E1,2.678750038E1,2.889999962E1
5.896632334E0,-2.596249962E1,2.651250076E1,2.935000038E1
5.906709522E0,-2.566250038E1,2.621249962E1,2.980000114E1
5.916783897E0,-2.596249962E1,2.651250076E1,2.935000038E1
5.926858532E0,-2.596249962E1,2.678750038E1,2.950000000E1
5.936938272E0,-2.596249962E1,2.678750038E1,3.028750038E1
5.947011762E0,-2.492500114E1,2.588750076E1,3.042500114E1
5.957085668E0,-2.435000038E1,2.588750076E1,3.012500000E1
5.967165407E0,-2.464999962E1,2.603750038E1,3.073750114E1
5.977243272E0,-2.507500076E1,2.648750114E1,3.106250000E1
5.987320980E0,-2.537500000E1,2.678750038E1,3.013750076E1
5.997396345E0,-2.537500000E1,2.606250000E1,2.980000114E1
6.007473897E0,-2.537500000E1,2.648750114E1,2.997500038E1
6.017551137E0,-2.507500076E1,2.693750000E1,2.952499962E1
6.027626241E0,-2.464999962E1,2.662500000E1,2.997500038E1
6.037702699E0,-2.464999962E1,2.677499962E1,3.061250114E1
6.047782178E0,-2.495000076E1,2.752499962E1,2.968750000E1
6.057861553E0,-2.495000076E1,2.752499962E1,2.922500038E1
6.067938584E0,-2.522500038E1,2.737500000E1,2.889999962E1
6.078014834E0,-2.525000000E1,2.797500038E1,2.877499962E1
6.088091657E0,-2.525000000E1,2.797500038E1,2.892500114E1
6.098169053E0,-2.510000038E1,2.855000114E1,2.923750114E1
6.108242959E0,-2.525000000E1,2.855000114E1,2.892500114E1
6.118321605E0,-2.525000000E1,2.870000076E1,2.877499962E1
6.128401449E0,-2.451250076E1,2.958749962E1,2.926250076E1
6.138480512E0,-2.451250076E1,2.986250114E1,2.818750000E1
6.148558532E0,-2.378750038E1,2.928750038E1,2.739999962E1
6.158637439E0,-2.393750000E1,2.928750038E1,2.802499962E1
6.168715928E0,-2.436250114E1,3.001250076E1,2.727499962E1
6.178792282E0,-2.436250114E1,3.001250076E1,2.727499962E1
6.188869105E0,-2.423750114E1,2.986250114E1,2.788750076E1
6.198941501E0,-2.436250114E1,2.986250114E1,2.725000000E1
6.209017387E0,-2.408749962E1,2.958749962E1,2.695000076E1
6.219094053E0,-2.378750038E1,3.031250000E1,2.618750000E1
6.229168897E0,-2.393750000E1,3.089999962E1,2.543750000E1
6.239244105E0,-2.423750114E1,3.105000114E1,2.528750038E1
6.249318116E0,-2.438750076E1,3.106250000E1,2.573750114E1
6.259393793E0,-2.350000000E1,3.162500000E1,2.560000038E1
6.269467387E0,-2.277499962E1,3.221250153E1,2.547500038E1
6.279547022E0,-2.337500000E1,3.237500000E1,2.514999962E1
6.289622439E0,-2.380000114E1,3.267499924E1,2.468750000E1
6.299698741E0,-2.350000000E1,3.281250000E1,2.391250038E1
6.309773116E0,-2.350000000E1,3.296250153E1,2.314999962E1
6.319848324E0,-2.380000114E1,3.297500229E1,2.252499962E1
6.329924991E0,-2.350000000E1,3.297500229E1,2.207500076E1
6.340002074E0,-2.337500000E1,3.341250229E1,2.192500114E1
6.350080824E0,-2.307500076E1,3.443750000E1,2.147500038E1
6.360160459E0,-2.307500076E1,3.458750153E1,2.056250000E1
6.370234574E0,-2.335000038E1,3.341250229E1,2.037500000E1
6.380307439E0,-2.307500076E1,3.386249924E1,2.023750114E1
6.390385668E0,-2.278750038E1,3.473749924E1,2.011250114E1
6.400460043E0,-2.263750076E1,3.517499924E1,1.948750114E1
6.410536814E0,-2.278750038E1,3.517499924E1,1.918750000E1
6.420611189E0,-2.248750114E1,3.473749924E1,1.932500076E1
6.430684887E0,-2.292500114E1,3.473749924E1,1.917500114E1
6.440762178E0,-2.247500038E1,3.428750229E1,1.855000114E1
6.450838064E0,-2.188750076E1,3.472500229E1,1.839999962E1
6.460913793E0,-2.233749962E1,3.473749924E1,1.839999962E1
6.470987282E0,-2.188750076E1,3.457500076E1,1.839999962E1
6.481062803E0,-2.173750114E1,3.442499924E1,1.887500000E1
6.491140564E0,-2.233749962E1,3.517499924E1,1.933749962E1
6.501217178E0,-2.278750038E1,3.547500229E1,1.918750000E1
6.511289730E0,-2.278750038E1,3.502500153E1,1.917500114E1
6.521364262E0,-2.248750114E1,3.517499924E1,1.948750114E1
6.531441605E0,-2.278750038E1,3.562500000E1,1.933749962E1
6.541515772E0,-2.263750076E1,3.532500076E1,1.887500000E1
6.551589939E0,-2.248750114E1,3.487500000E1,1.902499962E1
6.561668168E0,-2.277499962E1,3.413750076E1,1.947500038E1
6.571743741E0,-2.203750038E1,3.428750229E1,1.963750076E1
6.581818116E0,-2.218750000E1,3.472500229E1,1.963750076E1
6.591895616E0,-2.191250038E1,3.472500229E1,2.026250076E1
6.601971866E0,-2.191250038E1,3.472500229E1,2.026250076E1
6.612049209E0,-2.248750114E1,3.487500000E1,2.011250114E1
6.622127126E0,-2.233749962E1,3.472500229E1,2.011250114E1
6.632205303E0,-2.233749962E1,3.472500229E1,2.011250114E1
6.642282334E0,-2.337500000E1,3.488750076E1,2.026250076E1
6.652356553E0,-2.322500038E1,3.428750229E1,2.101250076E1
6.662434678E0,-2.203750038E1,3.368750000E1,2.180000114E1
6.672508376E0,-2.233749962E1,3.338750076E1,2.177499962E1
6.682584053E0,-2.307500076E1,3.383750153E1,2.147500038E1
6.692658168E0,-2.322500038E1,3.398749924E1,2.177499962E1
6.702732543E0,-2.380000114E1,3.401250076E1,2.192500114E1
6.712809105E0,-2.425000000E1,3.401250076E1,2.255000114E1
6.722887491E0,-2.455000114E1,3.356250000E1,2.361250114E1
6.732962178E0,-2.395000076E1,3.326250076E1,2.346249962E1
6.743035668E0,-2.395000076E1,3.326250076E1,2.300000000E1
6.753105564E0,-2.425000000E1,3.341250229E1,2.300000000E1
6.763179522E0,-2.425000000E1,3.327500153E1,2.300000000E1
6.773252543E0,-2.483749962E1,3.254999924E1,2.345000076E1
6.783324053E0,-2.511250114E1,3.240000153E1,2.297500038E1
6.793400459E0,-2.511250114E1,3.285000229E1,2.267500114E1
6.803474678E0,-2.511250114E1,3.254999924E1,2.297500038E1
6.813548376E0,-2.496249962E1,3.210000229E1,2.327499962E1
6.823621293E0,-2.496249962E1,3.210000229E1,2.312500000E1
6.833690199E0,-2.526250076E1,3.240000153E1,2.327499962E1
6.843761605E0,-2.526250076E1,3.270000076E1,2.345000076E1
6.853837126E0,-2.570000076E1,3.211249924E1,2.248750114E1
6.863911866E0,-2.570000076E1,3.211249924E1,2.281250000E1
6.873989157E0,-2.541250038E1,3.225000000E1,2.357500076E1
6.884066137E0,-2.526250076E1,3.225000000E1,2.389999962E1
6.894141866E0,-2.481250000E1,3.180000114E1,2.420000076E1
6.904215355E0,-2.438750076E1,3.120000076E1,2.481250000E1
6.914293428E0,-2.466250038E1,3.106250000E1,2.496249962E1
6.924369678E0,-2.481250000E1,3.136250114E1,2.511250114E1
6.934447595E0,-2.555000114E1,3.151250076E1,2.496249962E1
6.944523116E0,-2.570000076E1,3.136250114E1,2.588750076E1
6.954599678E0,-2.481250000E1,3.121249962E1,2.543750000E1
6.964674991E0,-2.481250000E1,3.033749962E1,2.541250038E1
6.974752751E0,-2.555000114E1,2.988750076E1,2.539999962E1
6.984825720E0,-2.570000076E1,3.151250076E1,2.450000000E1
6.994899366E0,-2.600000000E1,3.226250076E1,2.451250076E1
7.004976918E0,-2.526250076E1,3.195000076E1,2.543750000E1
7.015052282E0,-2.526250076E1,3.151250076E1,2.511250114E1
7.025126032E0,-2.511250114E1,3.106250000E1,2.496249962E1
7.035202595E0,-2.511250114E1,3.121249962E1,2.526250076E1
7.045280251E0,-2.511250114E1,3.151250076E1,2.511250114E1
7.055358272E0,-2.511250114E1,3.106250000E1,2.496249962E1
7.065433428E0,-2.539999962E1,3.121249962E1,2.480000114E1
7.075506084E0,-2.541250038E1,3.181250000E1,2.511250114E1
7.085579834E0,-2.556250000E1,3.210000229E1,2.513750076E1
7.095657230E0,-2.526250076E1,3.181250000E1,2.451250076E1
7.105730616E0,-2.570000076E1,3.136250114E1,2.464999962E1
7.115804418E0,-2.570000076E1,3.151250076E1,2.511250114E1
7.125877543E0,-2.556250000E1,3.166250038E1,2.511250114E1
7.135953272E0,-2.570000076E1,3.151250076E1,2.496249962E1
7.146026293E0,-2.541250038E1,3.136250114E1,2.481250000E1
7.156099314E0,-2.555000114E1,3.121249962E1,2.464999962E1
7.166171345E0,-2.600000000E1,3.123750114E1,2.480000114E1
7.176246449E0,-2.555000114E1,3.106250000E1,2.495000076E1
7.186319522E0,-2.526250076E1,3.106250000E1,2.480000114E1
7.196396345E0,-2.582500076E1,3.033749962E1,2.510000038E1
7.206466241E0,-2.597500038E1,3.005000114E1,2.525000000E1
7.216540095E0,-2.570000076E1,3.048750114E1,2.495000076E1
7.226617334E0,-2.539999962E1,3.063750076E1,2.526250076E1
7.236695668E0,-2.585000038E1,3.093750000E1,2.541250038E1
7.246770876E0,-2.585000038E1,3.078750038E1,2.510000038E1
7.256847647E0,-2.585000038E1,3.078750038E1,2.480000114E1
7.266919105E0,-2.555000114E1,3.121249962E1,2.511250114E1
7.276992126E0,-2.526250076E1,3.121249962E1,2.511250114E1
7.287067282E0,-2.582500076E1,3.018750000E1,2.539999962E1
7.297146345E0,-2.627499962E1,3.020000076E1,2.616250038E1
7.307220928E0,-2.585000038E1,3.048750114E1,2.539999962E1
7.317295147E0,-2.597500038E1,3.048750114E1,2.510000038E1
7.327371449E0,-2.585000038E1,3.048750114E1,2.510000038E1
7.337443064E0,-2.570000076E1,3.018750000E1,2.510000038E1
7.347515199E0,-2.585000038E1,3.048750114E1,2.495000076E1
7.357587595E0,-2.539999962E1,3.033749962E1,2.477499962E1
7.367659782E0,-2.525000000E1,3.048750114E1,2.525000000E1
7.377733532E0,-2.570000076E1,3.078750038E1,2.541250038E1
7.387804626E0,-2.570000076E1,3.078750038E1,2.588750076E1
7.397879418E0,-2.555000114E1,3.136250114E1,2.526250076E1
7.407952439E0,-2.627499962E1,3.123750114E1,2.510000038E1
7.418030564E0,-2.642500114E1,3.005000114E1,2.539999962E1
7.428108584E0,-2.612500000E1,3.078750038E1,2.556250000E1
7.438185147E0,-2.585000038E1,3.078750038E1,2.556250000E1
7.448265512E0,-2.597500038E1,2.989999962E1,2.555000114E1
7.458346084E0,-2.612500000E1,2.989999962E1,2.477499962E1
7.468421814E0,-2.567500114E1,3.005000114E1,2.447500038E1
7.478498272E0,-2.612500000E1,2.989999962E1,2.492500114E1
7.488573428E0,-2.641250038E1,2.960000038E1,2.537500000E1
7.498650199E0,-2.627499962E1,2.960000038E1,2.585000038E1
7.508722959E0,-2.686250114E1,2.947500038E1,2.567500114E1
7.518799418E0,-2.716250038E1,2.947500038E1,2.552499962E1
7.528878897E0,-2.701250076E1,2.962500000E1,2.537500000E1
7.538954053E0,-2.758749962E1,2.918750000E1,2.506250000E1
7.549031084E0,-2.772500038E1,2.888750076E1,2.536250114E1
7.559108272E0,-2.686250114E1,2.887500000E1,2.614999962E1
7.569185720E0,-2.671249962E1,2.947500038E1,2.630000114E1
7.579261762E0,-2.713750076E1,2.902499962E1,2.582500076E1
7.589335720E0,-2.713750076E1,2.873750114E1,2.612500000E1
7.599413897E0,-2.716250038E1,2.917500114E1,2.645000076E1
7.609492230E0,-2.773750114E1,2.888750076E1,2.612500000E1
7.619569418E0,-2.758749962E1,2.858749962E1,2.612500000E1
7.629645043E0,-2.728750038E1,2.887500000E1,2.612500000E1
7.639717699E0,-2.773750114E1,2.858749962E1,2.627499962E1
7.649791553E0,-2.773750114E1,2.843750000E1,2.675000000E1
7.659868845E0,-2.787500000E1,2.843750000E1,2.689999962E1
7.669943949E0,-2.787500000E1,2.816250038E1,2.596249962E1
7.680019366E0,-2.728750038E1,2.798750114E1,2.581250000E1
7.690094209E0,-2.683749962E1,2.798750114E1,2.612500000E1
7.700171501E0,-2.728750038E1,2.843750000E1,2.597500038E1
7.710244678E0,-2.802499962E1,2.843750000E1,2.627499962E1
7.720319001E0,-2.772500038E1,2.828750038E1,2.596249962E1
7.730393220E0,-2.787500000E1,2.858749962E1,2.612500000E1
7.740467855E0,-2.817500114E1,2.888750076E1,2.627499962E1
7.750542282E0,-2.832500076E1,2.873750114E1,2.596249962E1
7.760614366E0,-2.787500000E1,2.873750114E1,2.581250000E1
7.770690876E0,-2.728750038E1,2.858749962E1,2.612500000E1
7.780770407E0,-2.757500076E1,2.798750114E1,2.687500000E1
7.790847126E0,-2.817500114E1,2.816250038E1,2.687500000E1
7.800920720E0,-2.832500076E1,2.858749962E1,2.675000000E1
7.810999157E0,-2.758749962E1,2.858749962E1,2.705000114E1
7.821077230E0,-2.757500076E1,2.798750114E1,2.672500038E1
7.831155876E0,-2.787500000E1,2.816250038E1,2.627499962E1
7.841233689E0,-2.772500038E1,2.771249962E1,2.611250114E1
7.851309939E0,-2.772500038E1,2.711250114E1,2.641250038E1
7.861382543E0,-2.817500114E1,2.786250114E1,2.672500038E1
7.871455043E0,-2.787500000E1,2.726250076E1,2.702499962E1
7.881529887E0,-2.772500038E1,2.697500038E1,2.671249962E1
7.891603376E0,-2.787500000E1,2.741250038E1,2.626250076E1
7.901676970E0,-2.787500000E1,2.756250000E1,2.611250114E1
7.911753793E0,-2.814999962E1,2.786250114E1,2.578750038E1
7.921827647E0,-2.787500000E1,2.741250038E1,2.593750000E1
7.931902230E0,-2.772500038E1,2.741250038E1,2.641250038E1
7.941978064E0,-2.757500076E1,2.798750114E1,2.657500076E1
7.952056241E0,-2.698750114E1,2.798750114E1,2.675000000E1
7.962134262E0,-2.713750076E1,2.741250038E1,2.672500038E1
7.972211657E0,-2.785000038E1,2.712500000E1,2.608749962E1
7.982289053E0,-2.800000000E1,2.682500076E1,2.608749962E1
7.992364678E0,-2.727499962E1,2.726250076E1,2.702499962E1
8.002440564E0,-2.698750114E1,2.696249962E1,2.687500000E1
8.012512855E0,-2.668750000E1,2.696249962E1,2.656250000E1
8.022588272E0,-2.713750076E1,2.798750114E1,2.705000114E1
8.032662907E0,-2.787500000E1,2.756250000E1,2.687500000E1
8.042735407E0,-2.757500076E1,2.726250076E1,2.702499962E1
